"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,277,365,0.758904109589041,1,"X915011A"
1977,353,365,0.967123287671233,1,"X915011A"
1978,253,365,0.693150684931507,1,"X915011A"
1979,329,366,0.898907103825137,1,"X915011A"
1980,215,365,0.589041095890411,1,"X915011A"
1981,250,365,0.684931506849315,1,"X915011A"
1982,291,365,0.797260273972603,1,"X915011A"
1983,255,366,0.69672131147541,10,"X915011A"
1984,358,365,0.980821917808219,1,"X915011A"
1985,314,365,0.86027397260274,1,"X915011A"
1986,330,365,0.904109589041096,1,"X915011A"
1987,359,366,0.980874316939891,1,"X915011A"
1988,310,365,0.849315068493151,1,"X915011A"
1989,281,365,0.76986301369863,1,"X915011A"
1990,263,365,0.720547945205479,6,"X915011A"
1991,339,366,0.926229508196721,1,"X915011A"
1992,349,365,0.956164383561644,1,"X915011A"
1993,330,365,0.904109589041096,1,"X915011A"
1994,291,365,0.797260273972603,1,"X915011A"
1995,318,366,0.868852459016393,1,"X915011A"
1996,287,365,0.786301369863014,1,"X915011A"
1997,279,365,0.764383561643836,1,"X915011A"
1998,291,365,0.797260273972603,1,"X915011A"
1999,199,366,0.543715846994536,1,"X915011A"
2000,220,365,0.602739726027397,1,"X915011A"
2001,283,365,0.775342465753425,1,"X915011A"
2002,327,365,0.895890410958904,1,"X915011A"
2003,324,366,0.885245901639344,1,"X915011A"
2004,314,365,0.86027397260274,1,"X915011A"
2005,295,365,0.808219178082192,1,"X915011A"
2006,303,365,0.83013698630137,1,"X915011A"
2007,269,366,0.734972677595628,16,"X915011A"
2008,221,365,0.605479452054794,1,"X915011A"
2009,259,365,0.70958904109589,1,"X915011A"
2010,119,365,0.326027397260274,1,"X915011A"
2011,138,366,0.377049180327869,28,"X915011A"
2012,287,365,0.786301369863014,62,"X915011A"
2013,340,365,0.931506849315068,1,"X915011A"
2014,184,184,1,1,"X915011A"
1968,168,342,0.491228070175439,71,"X917107A"
1969,315,365,0.863013698630137,1,"X917107A"
1970,192,365,0.526027397260274,1,"X917107A"
1971,171,366,0.467213114754098,26,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,0,365,0,Inf,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,0,365,0,Inf,"X917107A"
1985,23,365,0.063013698630137,65,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,13,366,0.0355191256830601,172,"X917107A"
1988,140,365,0.383561643835616,11,"X917107A"
1989,134,365,0.367123287671233,1,"X917107A"
1990,108,365,0.295890410958904,2,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,30,365,0.0821917808219178,29,"X917107A"
1993,246,365,0.673972602739726,1,"X917107A"
1994,327,365,0.895890410958904,1,"X917107A"
1995,332,366,0.907103825136612,1,"X917107A"
1996,227,365,0.621917808219178,1,"X917107A"
1997,173,365,0.473972602739726,1,"X917107A"
1998,1,365,0.00273972602739726,128,"X917107A"
1999,13,366,0.0355191256830601,160,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,0,365,0,Inf,"X917107A"
2003,192,366,0.524590163934426,65,"X917107A"
2004,228,365,0.624657534246575,1,"X917107A"
2005,254,365,0.695890410958904,1,"X917107A"
2006,200,365,0.547945205479452,1,"X917107A"
2007,106,366,0.289617486338798,77,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,0,184,0,Inf,"X917107A"
1967,39,273,0.142857142857143,115,"X919003A"
1968,36,365,0.0986301369863014,122,"X919003A"
1969,30,365,0.0821917808219178,135,"X919003A"
1970,21,365,0.0575342465753425,102,"X919003A"
1971,25,366,0.0683060109289618,118,"X919003A"
1972,52,365,0.142465753424658,138,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,3,365,0.00821917808219178,135,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,11,365,0.0301369863013699,108,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,1,365,0.00273972602739726,130,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,3,366,0.00819672131147541,149,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,3,365,0.00821917808219178,147,"X919003A"
1991,41,366,0.112021857923497,111,"X919003A"
1992,56,365,0.153424657534247,103,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,25,365,0.0684931506849315,147,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,98,365,0.268493150684932,85,"X919003A"
2003,52,366,0.14207650273224,95,"X919003A"
2004,8,365,0.0219178082191781,156,"X919003A"
2005,34,365,0.0931506849315069,154,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,50,365,0.136986301369863,104,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,10,365,0.0273972602739726,177,"X919003A"
2013,0,365,0,Inf,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,10,201,0.0497512437810945,168,"X919201A"
1968,224,365,0.613698630136986,48,"X919201A"
1969,193,365,0.528767123287671,1,"X919201A"
1970,162,365,0.443835616438356,1,"X919201A"
1971,69,366,0.188524590163934,83,"X919201A"
1972,127,365,0.347945205479452,41,"X919201A"
1973,35,365,0.0958904109589041,99,"X919201A"
1974,72,365,0.197260273972603,101,"X919201A"
1975,23,366,0.0628415300546448,103,"X919201A"
1976,15,365,0.0410958904109589,138,"X919201A"
1977,76,365,0.208219178082192,103,"X919201A"
1978,156,365,0.427397260273973,1,"X919201A"
1979,78,366,0.213114754098361,100,"X919201A"
1980,94,365,0.257534246575342,71,"X919201A"
1981,34,365,0.0931506849315069,93,"X919201A"
1982,117,365,0.320547945205479,81,"X919201A"
1983,200,366,0.546448087431694,6,"X919201A"
1984,163,365,0.446575342465753,1,"X919201A"
1985,80,365,0.219178082191781,44,"X919201A"
1986,119,365,0.326027397260274,44,"X919201A"
1987,238,366,0.650273224043716,36,"X919201A"
1988,146,365,0.4,1,"X919201A"
1989,33,365,0.0904109589041096,112,"X919201A"
1990,35,365,0.0958904109589041,141,"X919201A"
1991,172,366,0.469945355191257,23,"X919201A"
1992,42,365,0.115068493150685,32,"X919201A"
1993,223,365,0.610958904109589,61,"X919201A"
1994,261,365,0.715068493150685,1,"X919201A"
1995,107,366,0.292349726775956,1,"X919201A"
1996,83,365,0.227397260273973,69,"X919201A"
1997,81,365,0.221917808219178,88,"X919201A"
1998,40,365,0.10958904109589,55,"X919201A"
1999,26,366,0.0710382513661202,108,"X919201A"
2000,28,365,0.0767123287671233,97,"X919201A"
2001,107,365,0.293150684931507,75,"X919201A"
2002,282,365,0.772602739726027,1,"X919201A"
2003,178,366,0.486338797814208,1,"X919201A"
2004,86,365,0.235616438356164,76,"X919201A"
2005,144,365,0.394520547945205,5,"X919201A"
2006,106,365,0.29041095890411,90,"X919201A"
2007,104,366,0.284153005464481,57,"X919201A"
2008,88,365,0.241095890410959,57,"X919201A"
2009,143,365,0.391780821917808,39,"X919201A"
2010,32,365,0.0876712328767123,76,"X919201A"
2011,71,366,0.193989071038251,89,"X919201A"
2012,130,365,0.356164383561644,66,"X919201A"
2013,50,365,0.136986301369863,87,"X919201A"
2014,72,184,0.391304347826087,111,"X919201A"
1967,57,294,0.193877551020408,95,"X919309A"
1968,169,365,0.463013698630137,51,"X919309A"
1969,196,365,0.536986301369863,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,67,366,0.183060109289617,82,"X919309A"
1972,75,365,0.205479452054795,107,"X919309A"
1973,61,365,0.167123287671233,64,"X919309A"
1974,10,365,0.0273972602739726,126,"X919309A"
1975,11,366,0.0300546448087432,108,"X919309A"
1976,0,365,0,Inf,"X919309A"
1977,20,365,0.0547945205479452,131,"X919309A"
1978,157,365,0.43013698630137,6,"X919309A"
1979,78,366,0.213114754098361,105,"X919309A"
1980,118,365,0.323287671232877,54,"X919309A"
1981,42,365,0.115068493150685,106,"X919309A"
1982,128,365,0.350684931506849,43,"X919309A"
1983,124,366,0.33879781420765,34,"X919309A"
1984,167,365,0.457534246575342,1,"X919309A"
1985,113,365,0.30958904109589,13,"X919309A"
1986,163,365,0.446575342465753,17,"X919309A"
1987,197,366,0.538251366120219,1,"X919309A"
1988,111,365,0.304109589041096,1,"X919309A"
1989,77,365,0.210958904109589,65,"X919309A"
1990,14,365,0.0383561643835616,69,"X919309A"
1991,45,366,0.122950819672131,87,"X919309A"
1992,108,365,0.295890410958904,1,"X919309A"
1993,56,365,0.153424657534247,160,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,75,366,0.204918032786885,24,"X919309A"
1996,52,365,0.142465753424658,51,"X919309A"
1997,47,365,0.128767123287671,70,"X919309A"
1998,77,365,0.210958904109589,28,"X919309A"
1999,16,366,0.0437158469945355,106,"X919309A"
2000,0,365,0,Inf,"X919309A"
2001,75,365,0.205479452054795,88,"X919309A"
2002,122,365,0.334246575342466,27,"X919309A"
2003,103,366,0.281420765027322,21,"X919309A"
2004,53,365,0.145205479452055,52,"X919309A"
2005,35,365,0.0958904109589041,4,"X919309A"
2006,33,365,0.0904109589041096,81,"X919309A"
2007,65,366,0.177595628415301,95,"X919309A"
2008,48,365,0.131506849315068,90,"X919309A"
2009,93,365,0.254794520547945,90,"X919309A"
2010,25,365,0.0684931506849315,67,"X919309A"
2011,8,366,0.0218579234972678,155,"X919309A"
2012,42,365,0.115068493150685,90,"X919309A"
2013,51,365,0.13972602739726,65,"X919309A"
2014,81,184,0.440217391304348,75,"X919309A"
1967,79,273,0.289377289377289,94,"X922101B"
1968,69,365,0.189041095890411,104,"X922101B"
1969,118,365,0.323287671232877,56,"X922101B"
1970,95,365,0.26027397260274,58,"X922101B"
1971,99,366,0.270491803278689,74,"X922101B"
1972,145,365,0.397260273972603,64,"X922101B"
1973,12,365,0.0328767123287671,130,"X922101B"
1974,70,365,0.191780821917808,97,"X922101B"
1975,14,366,0.0382513661202186,132,"X922101B"
1976,86,365,0.235616438356164,76,"X922101B"
1977,77,365,0.210958904109589,102,"X922101B"
1978,19,365,0.0520547945205479,114,"X922101B"
1979,87,366,0.237704918032787,98,"X922101B"
1980,91,365,0.249315068493151,82,"X922101B"
1981,30,365,0.0821917808219178,118,"X922101B"
1982,140,365,0.383561643835616,68,"X922101B"
1983,81,366,0.221311475409836,94,"X922101B"
1984,71,365,0.194520547945205,79,"X922101B"
1985,44,365,0.120547945205479,93,"X922101B"
1986,124,365,0.33972602739726,46,"X922101B"
1987,125,366,0.341530054644809,60,"X922101B"
1988,63,365,0.172602739726027,41,"X922101B"
1989,102,365,0.279452054794521,72,"X922101B"
1990,103,365,0.282191780821918,49,"X922101B"
1991,133,366,0.363387978142077,1,"X922101B"
1992,117,365,0.320547945205479,14,"X922101B"
1993,59,365,0.161643835616438,63,"X922101B"
1994,91,365,0.249315068493151,17,"X922101B"
1995,46,366,0.12568306010929,97,"X922101B"
1996,25,365,0.0684931506849315,81,"X922101B"
1997,113,365,0.30958904109589,63,"X922101B"
1998,23,365,0.063013698630137,106,"X922101B"
1999,45,366,0.122950819672131,84,"X922101B"
2000,0,365,0,Inf,"X922101B"
2001,62,365,0.16986301369863,83,"X922101B"
2002,156,365,0.427397260273973,1,"X922101B"
2003,119,366,0.325136612021858,29,"X922101B"
2004,105,365,0.287671232876712,64,"X922101B"
2005,82,365,0.224657534246575,79,"X922101B"
2006,66,365,0.180821917808219,127,"X922101B"
2007,37,366,0.101092896174863,134,"X922101B"
2008,41,365,0.112328767123288,85,"X922101B"
2009,44,365,0.120547945205479,50,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,54,366,0.147540983606557,91,"X922101B"
2012,37,365,0.101369863013699,123,"X922101B"
2013,37,365,0.101369863013699,85,"X922101B"
2014,82,184,0.445652173913043,103,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,0,365,0,Inf,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,117,165,0.709090909090909,201,"G9030124"
1977,303,365,0.83013698630137,1,"G9030124"
1978,341,365,0.934246575342466,1,"G9030124"
1979,356,366,0.972677595628415,1,"G9030124"
1980,325,365,0.89041095890411,1,"G9030124"
1981,304,365,0.832876712328767,1,"G9030124"
1982,336,365,0.920547945205479,1,"G9030124"
1983,326,366,0.890710382513661,1,"G9030124"
1984,357,365,0.978082191780822,1,"G9030124"
1985,360,365,0.986301369863014,1,"G9030124"
1986,338,365,0.926027397260274,1,"G9030124"
1987,363,366,0.991803278688525,1,"G9030124"
1988,339,365,0.928767123287671,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,314,365,0.86027397260274,1,"G9030124"
1991,357,366,0.975409836065574,1,"G9030124"
1992,334,365,0.915068493150685,1,"G9030124"
1993,337,365,0.923287671232877,1,"G9030124"
1994,362,365,0.991780821917808,1,"G9030124"
1995,348,366,0.950819672131147,1,"G9030124"
1996,330,365,0.904109589041096,1,"G9030124"
1997,361,365,0.989041095890411,1,"G9030124"
1998,314,365,0.86027397260274,1,"G9030124"
1999,318,366,0.868852459016393,1,"G9030124"
2000,286,365,0.783561643835616,1,"G9030124"
2001,351,365,0.961643835616438,1,"G9030124"
2002,289,365,0.791780821917808,1,"G9030124"
2003,265,366,0.724043715846995,1,"G9030124"
2004,362,365,0.991780821917808,1,"G9030124"
2005,268,365,0.734246575342466,1,"G9030124"
2006,347,365,0.950684931506849,1,"G9030124"
2007,338,366,0.923497267759563,1,"G9030124"
2008,313,365,0.857534246575342,1,"G9030124"
2009,334,365,0.915068493150685,1,"G9030124"
2010,268,365,0.734246575342466,1,"G9030124"
2011,326,366,0.890710382513661,1,"G9030124"
2012,349,365,0.956164383561644,1,"G9030124"
2013,208,218,0.954128440366973,1,"G9030124"
1966,75,322,0.232919254658385,62,"G9030250"
1967,12,366,0.0327868852459016,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,0,365,0,Inf,"G9030250"
1970,23,365,0.063013698630137,84,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,29,365,0.0794520547945206,103,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,153,238,0.642857142857143,128,"G9070142"
1966,230,365,0.63013698630137,1,"G9070142"
1967,195,366,0.532786885245902,1,"G9070142"
1968,215,365,0.589041095890411,8,"G9070142"
1969,226,365,0.619178082191781,15,"G9070142"
1970,166,365,0.454794520547945,1,"G9070142"
1971,47,366,0.128415300546448,163,"G9070142"
1972,101,365,0.276712328767123,149,"G9070142"
1973,146,365,0.4,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,9,365,0.0246575342465753,153,"G9070142"
1979,163,366,0.445355191256831,93,"G9070142"
1980,186,365,0.50958904109589,1,"G9070142"
1981,93,365,0.254794520547945,87,"G9070142"
1982,258,365,0.706849315068493,17,"G9070142"
1983,173,366,0.472677595628415,1,"G9070142"
1984,58,365,0.158904109589041,132,"G9070142"
1985,276,365,0.756164383561644,12,"G9070142"
1986,216,365,0.591780821917808,1,"G9070142"
1987,312,366,0.852459016393443,1,"G9070142"
1988,310,365,0.849315068493151,1,"G9070142"
1989,330,365,0.904109589041096,1,"G9070142"
1990,272,365,0.745205479452055,1,"G9070142"
1991,255,366,0.69672131147541,1,"G9070142"
1992,167,365,0.457534246575342,1,"G9070142"
1993,172,365,0.471232876712329,88,"G9070142"
1994,243,365,0.665753424657534,1,"G9070142"
1995,255,366,0.69672131147541,1,"G9070142"
1996,266,365,0.728767123287671,1,"G9070142"
1997,256,365,0.701369863013699,1,"G9070142"
1998,141,365,0.386301369863014,1,"G9070142"
1999,178,366,0.486338797814208,1,"G9070142"
2000,94,365,0.257534246575342,20,"G9070142"
2001,0,365,0,Inf,"G9070142"
2002,157,365,0.43013698630137,23,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,49,365,0.134246575342466,312,"G9070142"
2005,148,365,0.405479452054795,1,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,53,366,0.144808743169399,98,"G9070142"
2008,147,365,0.402739726027397,1,"G9070142"
2009,16,365,0.0438356164383562,148,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,152,365,0.416438356164384,29,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,131,255,0.513725490196078,111,"A0020101"
1967,138,366,0.377049180327869,62,"A0020101"
1968,215,365,0.589041095890411,82,"A0020101"
1969,230,365,0.63013698630137,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,109,366,0.297814207650273,66,"A0020101"
1972,226,365,0.619178082191781,1,"A0020101"
1973,98,365,0.268493150684932,37,"A0020101"
1974,141,365,0.386301369863014,87,"A0020101"
1975,135,366,0.368852459016393,1,"A0020101"
1976,184,365,0.504109589041096,1,"A0020101"
