"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,165,365,0.452054794520548,2,"X915011A"
1977,323,365,0.884931506849315,1,"X915011A"
1978,180,365,0.493150684931507,1,"X915011A"
1979,265,366,0.724043715846995,18,"X915011A"
1980,189,365,0.517808219178082,1,"X915011A"
1981,157,365,0.43013698630137,53,"X915011A"
1982,264,365,0.723287671232877,1,"X915011A"
1983,77,366,0.210382513661202,70,"X915011A"
1984,278,365,0.761643835616438,3,"X915011A"
1985,239,365,0.654794520547945,1,"X915011A"
1986,302,365,0.827397260273973,1,"X915011A"
1987,343,366,0.937158469945355,1,"X915011A"
1988,271,365,0.742465753424657,1,"X915011A"
1989,258,365,0.706849315068493,1,"X915011A"
1990,189,365,0.517808219178082,11,"X915011A"
1991,314,366,0.85792349726776,2,"X915011A"
1992,341,365,0.934246575342466,1,"X915011A"
1993,324,365,0.887671232876712,1,"X915011A"
1994,195,365,0.534246575342466,1,"X915011A"
1995,273,366,0.745901639344262,1,"X915011A"
1996,120,365,0.328767123287671,1,"X915011A"
1997,212,365,0.580821917808219,1,"X915011A"
1998,252,365,0.69041095890411,1,"X915011A"
1999,154,366,0.420765027322404,1,"X915011A"
2000,171,365,0.468493150684932,10,"X915011A"
2001,253,365,0.693150684931507,1,"X915011A"
2002,292,365,0.8,1,"X915011A"
2003,255,366,0.69672131147541,5,"X915011A"
2004,241,365,0.66027397260274,13,"X915011A"
2005,245,365,0.671232876712329,1,"X915011A"
2006,260,365,0.712328767123288,1,"X915011A"
2007,221,366,0.603825136612022,34,"X915011A"
2008,150,365,0.410958904109589,1,"X915011A"
2009,133,365,0.364383561643836,48,"X915011A"
2010,52,365,0.142465753424658,18,"X915011A"
2011,47,366,0.128415300546448,89,"X915011A"
2012,107,365,0.293150684931507,113,"X915011A"
2013,187,365,0.512328767123288,54,"X915011A"
2014,155,184,0.842391304347826,3,"X915011A"
1968,0,342,0,Inf,"X917107A"
1969,8,365,0.0219178082191781,191,"X917107A"
1970,0,365,0,Inf,"X917107A"
1971,49,366,0.133879781420765,118,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,0,365,0,Inf,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,0,365,0,Inf,"X917107A"
1985,0,365,0,Inf,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,0,366,0,Inf,"X917107A"
1988,0,365,0,Inf,"X917107A"
1989,5,365,0.0136986301369863,138,"X917107A"
1990,0,365,0,Inf,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,1,365,0.00273972602739726,41,"X917107A"
1993,44,365,0.120547945205479,215,"X917107A"
1994,112,365,0.306849315068493,80,"X917107A"
1995,62,366,0.169398907103825,41,"X917107A"
1996,133,365,0.364383561643836,1,"X917107A"
1997,46,365,0.126027397260274,52,"X917107A"
1998,0,365,0,Inf,"X917107A"
1999,0,366,0,Inf,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,0,365,0,Inf,"X917107A"
2003,35,366,0.0956284153005464,256,"X917107A"
2004,136,365,0.372602739726027,1,"X917107A"
2005,88,365,0.241095890410959,98,"X917107A"
2006,104,365,0.284931506849315,90,"X917107A"
2007,0,366,0,Inf,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,0,184,0,Inf,"X917107A"
1967,34,273,0.124542124542125,119,"X919003A"
1968,32,365,0.0876712328767123,126,"X919003A"
1969,26,365,0.0712328767123288,139,"X919003A"
1970,18,365,0.0493150684931507,105,"X919003A"
1971,13,366,0.0355191256830601,136,"X919003A"
1972,41,365,0.112328767123288,143,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,0,365,0,Inf,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,1,365,0.00273972602739726,118,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,0,365,0,Inf,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,0,366,0,Inf,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,0,365,0,Inf,"X919003A"
1991,34,366,0.092896174863388,117,"X919003A"
1992,50,365,0.136986301369863,109,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,16,365,0.0438356164383562,153,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,77,365,0.210958904109589,94,"X919003A"
2003,44,366,0.120218579234973,103,"X919003A"
2004,4,365,0.010958904109589,160,"X919003A"
2005,25,365,0.0684931506849315,159,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,43,365,0.117808219178082,111,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,0,365,0,Inf,"X919003A"
2013,0,365,0,Inf,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,0,201,0,Inf,"X919201A"
1968,132,365,0.361643835616438,77,"X919201A"
1969,174,365,0.476712328767123,1,"X919201A"
1970,146,365,0.4,1,"X919201A"
1971,59,366,0.16120218579235,93,"X919201A"
1972,89,365,0.243835616438356,110,"X919201A"
1973,0,365,0,Inf,"X919201A"
1974,0,365,0,Inf,"X919201A"
1975,12,366,0.0327868852459016,135,"X919201A"
1976,0,365,0,Inf,"X919201A"
1977,0,365,0,Inf,"X919201A"
1978,86,365,0.235616438356164,69,"X919201A"
1979,0,366,0,Inf,"X919201A"
1980,0,365,0,Inf,"X919201A"
1981,0,365,0,Inf,"X919201A"
1982,0,365,0,Inf,"X919201A"
1983,51,366,0.139344262295082,74,"X919201A"
1984,85,365,0.232876712328767,15,"X919201A"
1985,62,365,0.16986301369863,58,"X919201A"
1986,93,365,0.254794520547945,65,"X919201A"
1987,206,366,0.562841530054645,57,"X919201A"
1988,143,365,0.391780821917808,1,"X919201A"
1989,0,365,0,Inf,"X919201A"
1990,0,365,0,Inf,"X919201A"
1991,15,366,0.040983606557377,151,"X919201A"
1992,0,365,0,Inf,"X919201A"
1993,106,365,0.29041095890411,82,"X919201A"
1994,103,365,0.282191780821918,1,"X919201A"
1995,92,366,0.251366120218579,1,"X919201A"
1996,41,365,0.112328767123288,85,"X919201A"
1997,60,365,0.164383561643836,102,"X919201A"
1998,28,365,0.0767123287671233,82,"X919201A"
1999,18,366,0.0491803278688525,116,"X919201A"
2000,1,365,0.00273972602739726,128,"X919201A"
2001,62,365,0.16986301369863,97,"X919201A"
2002,219,365,0.6,1,"X919201A"
2003,169,366,0.461748633879781,1,"X919201A"
2004,71,365,0.194520547945205,88,"X919201A"
2005,111,365,0.304109589041096,24,"X919201A"
2006,78,365,0.213698630136986,96,"X919201A"
2007,73,366,0.199453551912568,76,"X919201A"
2008,60,365,0.164383561643836,81,"X919201A"
2009,129,365,0.353424657534247,51,"X919201A"
2010,12,365,0.0328767123287671,120,"X919201A"
2011,26,366,0.0710382513661202,136,"X919201A"
2012,111,365,0.304109589041096,89,"X919201A"
2013,35,365,0.0958904109589041,94,"X919201A"
2014,58,184,0.315217391304348,127,"X919201A"
1967,50,294,0.170068027210884,102,"X919309A"
1968,158,365,0.432876712328767,56,"X919309A"
1969,191,365,0.523287671232877,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,62,366,0.169398907103825,87,"X919309A"
1972,69,365,0.189041095890411,110,"X919309A"
1973,48,365,0.131506849315068,69,"X919309A"
1974,0,365,0,Inf,"X919309A"
1975,0,366,0,Inf,"X919309A"
1976,0,365,0,Inf,"X919309A"
1977,5,365,0.0136986301369863,142,"X919309A"
1978,140,365,0.383561643835616,34,"X919309A"
1979,68,366,0.185792349726776,114,"X919309A"
1980,104,365,0.284931506849315,68,"X919309A"
1981,38,365,0.104109589041096,110,"X919309A"
1982,105,365,0.287671232876712,55,"X919309A"
1983,113,366,0.308743169398907,45,"X919309A"
1984,143,365,0.391780821917808,25,"X919309A"
1985,98,365,0.268493150684932,28,"X919309A"
1986,139,365,0.380821917808219,28,"X919309A"
1987,182,366,0.497267759562842,1,"X919309A"
1988,106,365,0.29041095890411,1,"X919309A"
1989,75,365,0.205479452054795,67,"X919309A"
1990,13,365,0.0356164383561644,70,"X919309A"
1991,38,366,0.103825136612022,92,"X919309A"
1992,94,365,0.257534246575342,10,"X919309A"
1993,43,365,0.117808219178082,162,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,49,366,0.133879781420765,53,"X919309A"
1996,48,365,0.131506849315068,52,"X919309A"
1997,36,365,0.0986301369863014,80,"X919309A"
1998,69,365,0.189041095890411,35,"X919309A"
1999,0,366,0,Inf,"X919309A"
2000,0,365,0,Inf,"X919309A"
2001,37,365,0.101369863013699,126,"X919309A"
2002,88,365,0.241095890410959,66,"X919309A"
2003,93,366,0.254098360655738,49,"X919309A"
2004,33,365,0.0904109589041096,63,"X919309A"
2005,30,365,0.0821917808219178,9,"X919309A"
2006,17,365,0.0465753424657534,89,"X919309A"
2007,45,366,0.122950819672131,115,"X919309A"
2008,37,365,0.101369863013699,112,"X919309A"
2009,72,365,0.197260273972603,105,"X919309A"
2010,0,365,0,Inf,"X919309A"
2011,0,366,0,Inf,"X919309A"
2012,26,365,0.0712328767123288,97,"X919309A"
2013,30,365,0.0821917808219178,86,"X919309A"
2014,72,184,0.391304347826087,84,"X919309A"
1967,64,273,0.234432234432234,109,"X922101B"
1968,57,365,0.156164383561644,113,"X922101B"
1969,98,365,0.268493150684932,76,"X922101B"
1970,80,365,0.219178082191781,67,"X922101B"
1971,78,366,0.213114754098361,90,"X922101B"
1972,121,365,0.331506849315069,91,"X922101B"
1973,1,365,0.00273972602739726,141,"X922101B"
1974,53,365,0.145205479452055,104,"X922101B"
1975,2,366,0.00546448087431694,139,"X922101B"
1976,42,365,0.115068493150685,106,"X922101B"
1977,66,365,0.180821917808219,109,"X922101B"
1978,10,365,0.0273972602739726,116,"X922101B"
1979,68,366,0.185792349726776,117,"X922101B"
1980,49,365,0.134246575342466,117,"X922101B"
1981,23,365,0.063013698630137,119,"X922101B"
1982,101,365,0.276712328767123,106,"X922101B"
1983,62,366,0.169398907103825,104,"X922101B"
1984,58,365,0.158904109589041,104,"X922101B"
1985,7,365,0.0191780821917808,111,"X922101B"
1986,94,365,0.257534246575342,59,"X922101B"
1987,78,366,0.213114754098361,88,"X922101B"
1988,46,365,0.126027397260274,81,"X922101B"
1989,63,365,0.172602739726027,84,"X922101B"
1990,75,365,0.205479452054795,65,"X922101B"
1991,80,366,0.218579234972678,62,"X922101B"
1992,92,365,0.252054794520548,47,"X922101B"
1993,30,365,0.0821917808219178,96,"X922101B"
1994,39,365,0.106849315068493,77,"X922101B"
1995,19,366,0.0519125683060109,127,"X922101B"
1996,8,365,0.0219178082191781,167,"X922101B"
1997,91,365,0.249315068493151,88,"X922101B"
1998,1,365,0.00273972602739726,115,"X922101B"
1999,16,366,0.0437158469945355,114,"X922101B"
2000,0,365,0,Inf,"X922101B"
2001,32,365,0.0876712328767123,103,"X922101B"
2002,96,365,0.263013698630137,40,"X922101B"
2003,95,366,0.259562841530055,53,"X922101B"
2004,71,365,0.194520547945205,86,"X922101B"
2005,75,365,0.205479452054795,86,"X922101B"
2006,46,365,0.126027397260274,138,"X922101B"
2007,16,366,0.0437158469945355,137,"X922101B"
2008,25,365,0.0684931506849315,96,"X922101B"
2009,27,365,0.073972602739726,70,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,40,366,0.109289617486339,101,"X922101B"
2012,28,365,0.0767123287671233,132,"X922101B"
2013,30,365,0.0821917808219178,92,"X922101B"
2014,72,184,0.391304347826087,113,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,0,365,0,Inf,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,109,165,0.660606060606061,202,"G9030124"
1977,295,365,0.808219178082192,1,"G9030124"
1978,331,365,0.906849315068493,1,"G9030124"
1979,352,366,0.961748633879781,1,"G9030124"
1980,321,365,0.879452054794521,1,"G9030124"
1981,294,365,0.805479452054795,1,"G9030124"
1982,333,365,0.912328767123288,1,"G9030124"
1983,294,366,0.80327868852459,1,"G9030124"
1984,351,365,0.961643835616438,1,"G9030124"
1985,356,365,0.975342465753425,1,"G9030124"
1986,329,365,0.901369863013699,1,"G9030124"
1987,357,366,0.975409836065574,1,"G9030124"
1988,325,365,0.89041095890411,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,301,365,0.824657534246575,1,"G9030124"
1991,351,366,0.959016393442623,1,"G9030124"
1992,325,365,0.89041095890411,1,"G9030124"
1993,330,365,0.904109589041096,1,"G9030124"
1994,358,365,0.980821917808219,1,"G9030124"
1995,336,366,0.918032786885246,1,"G9030124"
1996,316,365,0.865753424657534,1,"G9030124"
1997,352,365,0.964383561643836,1,"G9030124"
1998,289,365,0.791780821917808,1,"G9030124"
1999,301,366,0.822404371584699,1,"G9030124"
2000,264,365,0.723287671232877,1,"G9030124"
2001,347,365,0.950684931506849,1,"G9030124"
2002,247,365,0.676712328767123,1,"G9030124"
2003,248,366,0.677595628415301,1,"G9030124"
2004,360,365,0.986301369863014,1,"G9030124"
2005,236,365,0.646575342465753,1,"G9030124"
2006,337,365,0.923287671232877,1,"G9030124"
2007,328,366,0.896174863387978,1,"G9030124"
2008,300,365,0.821917808219178,1,"G9030124"
2009,321,365,0.879452054794521,1,"G9030124"
2010,255,365,0.698630136986301,1,"G9030124"
2011,275,366,0.751366120218579,1,"G9030124"
2012,342,365,0.936986301369863,1,"G9030124"
2013,205,218,0.940366972477064,1,"G9030124"
1966,67,322,0.208074534161491,70,"G9030250"
1967,6,366,0.0163934426229508,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,0,365,0,Inf,"G9030250"
1970,16,365,0.0438356164383562,91,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,22,365,0.0602739726027397,110,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,142,238,0.596638655462185,128,"G9070142"
1966,194,365,0.531506849315069,1,"G9070142"
1967,157,366,0.42896174863388,36,"G9070142"
1968,92,365,0.252054794520548,106,"G9070142"
1969,215,365,0.589041095890411,17,"G9070142"
1970,155,365,0.424657534246575,1,"G9070142"
1971,45,366,0.122950819672131,163,"G9070142"
1972,89,365,0.243835616438356,149,"G9070142"
1973,143,365,0.391780821917808,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,0,365,0,Inf,"G9070142"
1979,118,366,0.322404371584699,108,"G9070142"
1980,184,365,0.504109589041096,1,"G9070142"
1981,73,365,0.2,102,"G9070142"
1982,226,365,0.619178082191781,33,"G9070142"
1983,171,366,0.467213114754098,1,"G9070142"
1984,22,365,0.0602739726027397,152,"G9070142"
1985,224,365,0.613698630136986,36,"G9070142"
1986,187,365,0.512328767123288,1,"G9070142"
1987,305,366,0.833333333333333,1,"G9070142"
1988,301,365,0.824657534246575,1,"G9070142"
1989,324,365,0.887671232876712,1,"G9070142"
1990,244,365,0.668493150684932,1,"G9070142"
1991,247,366,0.674863387978142,1,"G9070142"
1992,159,365,0.435616438356164,1,"G9070142"
1993,116,365,0.317808219178082,93,"G9070142"
1994,211,365,0.578082191780822,1,"G9070142"
1995,232,366,0.633879781420765,1,"G9070142"
1996,253,365,0.693150684931507,1,"G9070142"
1997,246,365,0.673972602739726,1,"G9070142"
1998,118,365,0.323287671232877,1,"G9070142"
1999,174,366,0.475409836065574,1,"G9070142"
2000,85,365,0.232876712328767,29,"G9070142"
2001,0,365,0,Inf,"G9070142"
2002,149,365,0.408219178082192,31,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,0,365,0,Inf,"G9070142"
2005,119,365,0.326027397260274,27,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,37,366,0.101092896174863,115,"G9070142"
2008,115,365,0.315068493150685,29,"G9070142"
2009,0,365,0,Inf,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,113,365,0.30958904109589,61,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,121,255,0.474509803921569,111,"A0020101"
1967,132,366,0.360655737704918,68,"A0020101"
1968,202,365,0.553424657534247,83,"A0020101"
1969,215,365,0.589041095890411,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,88,366,0.240437158469945,74,"A0020101"
1972,225,365,0.616438356164384,2,"A0020101"
1973,91,365,0.249315068493151,39,"A0020101"
1974,118,365,0.323287671232877,102,"A0020101"
1975,110,366,0.300546448087432,1,"A0020101"
1976,173,365,0.473972602739726,1,"A0020101"
1977,291,365,0.797260273972603,1,"A0020101"
1978,51,365,0.13972602739726,118,"A0020101"
1979,215,366,0.587431693989071,10,"A0020101"
1980,200,365,0.547945205479452,1,"A0020101"
1981,219,365,0.6,96,"A0020101"
1982,261,365,0.715068493150685,1,"A0020101"
1983,146,366,0.398907103825137,73,"A0020101"
