"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,283,365,0.775342465753425,1,"X915011A"
1977,354,365,0.96986301369863,1,"X915011A"
1978,258,365,0.706849315068493,1,"X915011A"
1979,336,366,0.918032786885246,1,"X915011A"
1980,232,365,0.635616438356164,1,"X915011A"
1981,264,365,0.723287671232877,1,"X915011A"
1982,292,365,0.8,1,"X915011A"
1983,268,366,0.73224043715847,5,"X915011A"
1984,358,365,0.980821917808219,1,"X915011A"
1985,319,365,0.873972602739726,1,"X915011A"
1986,335,365,0.917808219178082,1,"X915011A"
1987,359,366,0.980874316939891,1,"X915011A"
1988,318,365,0.871232876712329,1,"X915011A"
1989,286,365,0.783561643835616,1,"X915011A"
1990,271,365,0.742465753424657,3,"X915011A"
1991,343,366,0.937158469945355,1,"X915011A"
1992,351,365,0.961643835616438,1,"X915011A"
1993,334,365,0.915068493150685,1,"X915011A"
1994,300,365,0.821917808219178,1,"X915011A"
1995,321,366,0.877049180327869,1,"X915011A"
1996,302,365,0.827397260273973,1,"X915011A"
1997,289,365,0.791780821917808,1,"X915011A"
1998,298,365,0.816438356164384,1,"X915011A"
1999,217,366,0.592896174863388,1,"X915011A"
2000,245,365,0.671232876712329,1,"X915011A"
2001,289,365,0.791780821917808,1,"X915011A"
2002,347,365,0.950684931506849,1,"X915011A"
2003,333,366,0.909836065573771,1,"X915011A"
2004,325,365,0.89041095890411,1,"X915011A"
2005,308,365,0.843835616438356,1,"X915011A"
2006,309,365,0.846575342465753,1,"X915011A"
2007,278,366,0.759562841530055,12,"X915011A"
2008,239,365,0.654794520547945,1,"X915011A"
2009,265,365,0.726027397260274,1,"X915011A"
2010,129,365,0.353424657534247,1,"X915011A"
2011,156,366,0.426229508196721,10,"X915011A"
2012,302,365,0.827397260273973,52,"X915011A"
2013,346,365,0.947945205479452,1,"X915011A"
2014,184,184,1,1,"X915011A"
1968,233,342,0.681286549707602,25,"X917107A"
1969,327,365,0.895890410958904,1,"X917107A"
1970,195,365,0.534246575342466,1,"X917107A"
1971,180,366,0.491803278688525,24,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,3,365,0.00821917808219178,156,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,10,365,0.0273972602739726,45,"X917107A"
1985,72,365,0.197260273972603,50,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,146,366,0.398907103825137,98,"X917107A"
1988,273,365,0.747945205479452,1,"X917107A"
1989,182,365,0.498630136986301,1,"X917107A"
1990,185,365,0.506849315068493,1,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,63,365,0.172602739726027,27,"X917107A"
1993,314,365,0.86027397260274,1,"X917107A"
1994,329,365,0.901369863013699,1,"X917107A"
1995,334,366,0.912568306010929,1,"X917107A"
1996,255,365,0.698630136986301,1,"X917107A"
1997,173,365,0.473972602739726,1,"X917107A"
1998,30,365,0.0821917808219178,127,"X917107A"
1999,21,366,0.0573770491803279,158,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,90,365,0.246575342465753,82,"X917107A"
2003,261,366,0.713114754098361,43,"X917107A"
2004,273,365,0.747945205479452,1,"X917107A"
2005,274,365,0.750684931506849,1,"X917107A"
2006,269,365,0.736986301369863,1,"X917107A"
2007,188,366,0.513661202185792,3,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,14,184,0.0760869565217391,152,"X917107A"
1967,40,273,0.146520146520147,114,"X919003A"
1968,40,365,0.10958904109589,120,"X919003A"
1969,31,365,0.0849315068493151,134,"X919003A"
1970,22,365,0.0602739726027397,101,"X919003A"
1971,30,366,0.0819672131147541,116,"X919003A"
1972,54,365,0.147945205479452,137,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,7,365,0.0191780821917808,135,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,14,365,0.0383561643835616,105,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,6,365,0.0164383561643836,125,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,15,366,0.040983606557377,137,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,5,365,0.0136986301369863,145,"X919003A"
1991,43,366,0.117486338797814,109,"X919003A"
1992,60,365,0.164383561643836,100,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,28,365,0.0767123287671233,145,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,103,365,0.282191780821918,82,"X919003A"
2003,54,366,0.147540983606557,93,"X919003A"
2004,10,365,0.0273972602739726,154,"X919003A"
2005,36,365,0.0986301369863014,153,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,52,365,0.142465753424658,102,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,16,365,0.0438356164383562,175,"X919003A"
2013,4,365,0.010958904109589,140,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,23,201,0.114427860696517,167,"X919201A"
1968,242,365,0.663013698630137,32,"X919201A"
1969,197,365,0.53972602739726,1,"X919201A"
1970,164,365,0.449315068493151,1,"X919201A"
1971,81,366,0.221311475409836,73,"X919201A"
1972,141,365,0.386301369863014,41,"X919201A"
1973,41,365,0.112328767123288,6,"X919201A"
1974,84,365,0.23013698630137,90,"X919201A"
1975,26,366,0.0710382513661202,101,"X919201A"
1976,24,365,0.0657534246575342,106,"X919201A"
1977,81,365,0.221917808219178,96,"X919201A"
1978,156,365,0.427397260273973,1,"X919201A"
1979,84,366,0.229508196721311,87,"X919201A"
1980,104,365,0.284931506849315,71,"X919201A"
1981,44,365,0.120547945205479,89,"X919201A"
1982,143,365,0.391780821917808,51,"X919201A"
1983,236,366,0.644808743169399,2,"X919201A"
1984,168,365,0.46027397260274,1,"X919201A"
1985,95,365,0.26027397260274,36,"X919201A"
1986,166,365,0.454794520547945,1,"X919201A"
1987,257,366,0.702185792349727,30,"X919201A"
1988,148,365,0.405479452054795,1,"X919201A"
1989,68,365,0.186301369863014,77,"X919201A"
1990,78,365,0.213698630136986,106,"X919201A"
1991,204,366,0.557377049180328,1,"X919201A"
1992,100,365,0.273972602739726,1,"X919201A"
1993,227,365,0.621917808219178,60,"X919201A"
1994,264,365,0.723287671232877,1,"X919201A"
1995,109,366,0.297814207650273,1,"X919201A"
1996,85,365,0.232876712328767,67,"X919201A"
1997,97,365,0.265753424657534,60,"X919201A"
1998,55,365,0.150684931506849,54,"X919201A"
1999,33,366,0.0901639344262295,93,"X919201A"
2000,37,365,0.101369863013699,93,"X919201A"
2001,125,365,0.342465753424658,69,"X919201A"
2002,287,365,0.786301369863014,1,"X919201A"
2003,179,366,0.489071038251366,1,"X919201A"
2004,122,365,0.334246575342466,76,"X919201A"
2005,162,365,0.443835616438356,4,"X919201A"
2006,125,365,0.342465753424658,76,"X919201A"
2007,120,366,0.327868852459016,40,"X919201A"
2008,99,365,0.271232876712329,51,"X919201A"
2009,160,365,0.438356164383562,23,"X919201A"
2010,45,365,0.123287671232877,75,"X919201A"
2011,80,366,0.218579234972678,86,"X919201A"
2012,139,365,0.380821917808219,61,"X919201A"
2013,67,365,0.183561643835616,80,"X919201A"
2014,83,184,0.451086956521739,102,"X919201A"
1967,60,294,0.204081632653061,92,"X919309A"
1968,181,365,0.495890410958904,41,"X919309A"
1969,196,365,0.536986301369863,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,69,366,0.188524590163934,80,"X919309A"
1972,80,365,0.219178082191781,104,"X919309A"
1973,67,365,0.183561643835616,60,"X919309A"
1974,19,365,0.0520547945205479,119,"X919309A"
1975,13,366,0.0355191256830601,107,"X919309A"
1976,2,365,0.00547945205479452,103,"X919309A"
1977,61,365,0.167123287671233,121,"X919309A"
1978,171,365,0.468493150684932,1,"X919309A"
1979,82,366,0.224043715846995,101,"X919309A"
1980,127,365,0.347945205479452,45,"X919309A"
1981,48,365,0.131506849315068,87,"X919309A"
1982,133,365,0.364383561643836,40,"X919309A"
1983,139,366,0.379781420765027,29,"X919309A"
1984,167,365,0.457534246575342,1,"X919309A"
1985,115,365,0.315068493150685,11,"X919309A"
1986,176,365,0.482191780821918,11,"X919309A"
1987,200,366,0.546448087431694,1,"X919309A"
1988,111,365,0.304109589041096,1,"X919309A"
1989,81,365,0.221917808219178,61,"X919309A"
1990,20,365,0.0547945205479452,63,"X919309A"
1991,61,366,0.166666666666667,77,"X919309A"
1992,116,365,0.317808219178082,1,"X919309A"
1993,57,365,0.156164383561644,160,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,83,366,0.226775956284153,20,"X919309A"
1996,54,365,0.147945205479452,49,"X919309A"
1997,51,365,0.13972602739726,67,"X919309A"
1998,84,365,0.23013698630137,21,"X919309A"
1999,25,366,0.0683060109289618,100,"X919309A"
2000,7,365,0.0191780821917808,109,"X919309A"
2001,84,365,0.23013698630137,79,"X919309A"
2002,135,365,0.36986301369863,19,"X919309A"
2003,113,366,0.308743169398907,14,"X919309A"
2004,60,365,0.164383561643836,45,"X919309A"
2005,35,365,0.0958904109589041,4,"X919309A"
2006,38,365,0.104109589041096,79,"X919309A"
2007,79,366,0.215846994535519,81,"X919309A"
2008,63,365,0.172602739726027,82,"X919309A"
2009,94,365,0.257534246575342,89,"X919309A"
2010,37,365,0.101369863013699,59,"X919309A"
2011,15,366,0.040983606557377,126,"X919309A"
2012,51,365,0.13972602739726,84,"X919309A"
2013,59,365,0.161643835616438,57,"X919309A"
2014,89,184,0.483695652173913,60,"X919309A"
1967,80,273,0.293040293040293,94,"X922101B"
1968,75,365,0.205479452054795,99,"X922101B"
1969,124,365,0.33972602739726,51,"X922101B"
1970,108,365,0.295890410958904,48,"X922101B"
1971,115,366,0.314207650273224,66,"X922101B"
1972,158,365,0.432876712328767,53,"X922101B"
1973,15,365,0.0410958904109589,120,"X922101B"
1974,78,365,0.213698630136986,93,"X922101B"
1975,29,366,0.0792349726775956,104,"X922101B"
1976,102,365,0.279452054794521,58,"X922101B"
1977,101,365,0.276712328767123,84,"X922101B"
1978,42,365,0.115068493150685,78,"X922101B"
1979,95,366,0.259562841530055,90,"X922101B"
1980,103,365,0.282191780821918,73,"X922101B"
1981,61,365,0.167123287671233,64,"X922101B"
1982,162,365,0.443835616438356,64,"X922101B"
1983,89,366,0.243169398907104,85,"X922101B"
1984,79,365,0.216438356164384,74,"X922101B"
1985,66,365,0.180821917808219,83,"X922101B"
1986,131,365,0.358904109589041,42,"X922101B"
1987,133,366,0.363387978142077,58,"X922101B"
1988,78,365,0.213698630136986,40,"X922101B"
1989,119,365,0.326027397260274,69,"X922101B"
1990,112,365,0.306849315068493,46,"X922101B"
1991,143,366,0.390710382513661,1,"X922101B"
1992,133,365,0.364383561643836,5,"X922101B"
1993,62,365,0.16986301369863,60,"X922101B"
1994,104,365,0.284931506849315,12,"X922101B"
1995,63,366,0.172131147540984,93,"X922101B"
1996,37,365,0.101369863013699,79,"X922101B"
1997,125,365,0.342465753424658,45,"X922101B"
1998,27,365,0.073972602739726,103,"X922101B"
1999,52,366,0.14207650273224,77,"X922101B"
2000,2,365,0.00547945205479452,113,"X922101B"
2001,89,365,0.243835616438356,77,"X922101B"
2002,164,365,0.449315068493151,1,"X922101B"
2003,130,366,0.355191256830601,7,"X922101B"
2004,111,365,0.304109589041096,59,"X922101B"
2005,94,365,0.257534246575342,67,"X922101B"
2006,69,365,0.189041095890411,125,"X922101B"
2007,51,366,0.139344262295082,124,"X922101B"
2008,54,365,0.147945205479452,81,"X922101B"
2009,69,365,0.189041095890411,45,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,61,366,0.166666666666667,87,"X922101B"
2012,48,365,0.131506849315068,94,"X922101B"
2013,39,365,0.106849315068493,83,"X922101B"
2014,91,184,0.494565217391304,88,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,1,365,0.00273972602739726,137,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,119,165,0.721212121212121,201,"G9030124"
1977,308,365,0.843835616438356,1,"G9030124"
1978,344,365,0.942465753424658,1,"G9030124"
1979,356,366,0.972677595628415,1,"G9030124"
1980,328,365,0.898630136986301,1,"G9030124"
1981,308,365,0.843835616438356,1,"G9030124"
1982,336,365,0.920547945205479,1,"G9030124"
1983,331,366,0.904371584699454,1,"G9030124"
1984,358,365,0.980821917808219,1,"G9030124"
1985,360,365,0.986301369863014,1,"G9030124"
1986,338,365,0.926027397260274,1,"G9030124"
1987,363,366,0.991803278688525,1,"G9030124"
1988,343,365,0.93972602739726,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,315,365,0.863013698630137,1,"G9030124"
1991,360,366,0.983606557377049,1,"G9030124"
1992,335,365,0.917808219178082,1,"G9030124"
1993,338,365,0.926027397260274,1,"G9030124"
1994,362,365,0.991780821917808,1,"G9030124"
1995,350,366,0.956284153005464,1,"G9030124"
1996,333,365,0.912328767123288,1,"G9030124"
1997,362,365,0.991780821917808,1,"G9030124"
1998,322,365,0.882191780821918,1,"G9030124"
1999,321,366,0.877049180327869,1,"G9030124"
2000,294,365,0.805479452054795,1,"G9030124"
2001,353,365,0.967123287671233,1,"G9030124"
2002,299,365,0.819178082191781,1,"G9030124"
2003,271,366,0.740437158469945,1,"G9030124"
2004,362,365,0.991780821917808,1,"G9030124"
2005,278,365,0.761643835616438,1,"G9030124"
2006,348,365,0.953424657534247,1,"G9030124"
2007,340,366,0.92896174863388,1,"G9030124"
2008,318,365,0.871232876712329,1,"G9030124"
2009,339,365,0.928767123287671,1,"G9030124"
2010,275,365,0.753424657534247,1,"G9030124"
2011,333,366,0.909836065573771,1,"G9030124"
2012,350,365,0.958904109589041,1,"G9030124"
2013,209,218,0.958715596330275,1,"G9030124"
1966,84,322,0.260869565217391,53,"G9030250"
1967,15,366,0.040983606557377,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,9,365,0.0246575342465753,159,"G9030250"
1970,25,365,0.0684931506849315,82,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,31,365,0.0849315068493151,101,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,161,238,0.676470588235294,128,"G9070142"
1966,241,365,0.66027397260274,1,"G9070142"
1967,211,366,0.576502732240437,1,"G9070142"
1968,228,365,0.624657534246575,1,"G9070142"
1969,228,365,0.624657534246575,14,"G9070142"
1970,169,365,0.463013698630137,1,"G9070142"
1971,47,366,0.128415300546448,163,"G9070142"
1972,104,365,0.284931506849315,149,"G9070142"
1973,148,365,0.405479452054795,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,16,365,0.0438356164383562,149,"G9070142"
1979,184,366,0.502732240437158,88,"G9070142"
1980,186,365,0.50958904109589,1,"G9070142"
1981,105,365,0.287671232876712,79,"G9070142"
1982,279,365,0.764383561643836,7,"G9070142"
1983,175,366,0.478142076502732,1,"G9070142"
1984,74,365,0.202739726027397,132,"G9070142"
1985,296,365,0.810958904109589,1,"G9070142"
1986,218,365,0.597260273972603,1,"G9070142"
1987,315,366,0.860655737704918,1,"G9070142"
1988,310,365,0.849315068493151,1,"G9070142"
1989,333,365,0.912328767123288,1,"G9070142"
1990,274,365,0.750684931506849,1,"G9070142"
1991,256,366,0.699453551912568,1,"G9070142"
1992,168,365,0.46027397260274,1,"G9070142"
1993,191,365,0.523287671232877,86,"G9070142"
1994,263,365,0.720547945205479,1,"G9070142"
1995,259,366,0.707650273224044,1,"G9070142"
1996,271,365,0.742465753424657,1,"G9070142"
1997,258,365,0.706849315068493,1,"G9070142"
1998,143,365,0.391780821917808,1,"G9070142"
1999,180,366,0.491803278688525,1,"G9070142"
2000,96,365,0.263013698630137,18,"G9070142"
2001,8,365,0.0219178082191781,331,"G9070142"
2002,162,365,0.443835616438356,2,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,58,365,0.158904109589041,308,"G9070142"
2005,150,365,0.410958904109589,1,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,99,366,0.270491803278689,69,"G9070142"
2008,150,365,0.410958904109589,1,"G9070142"
2009,32,365,0.0876712328767123,142,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,157,365,0.43013698630137,25,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,136,255,0.533333333333333,111,"A0020101"
1967,140,366,0.382513661202186,60,"A0020101"
1968,217,365,0.594520547945205,82,"A0020101"
1969,234,365,0.641095890410959,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,119,366,0.325136612021858,64,"A0020101"
1972,226,365,0.619178082191781,1,"A0020101"
1973,101,365,0.276712328767123,36,"A0020101"
1974,145,365,0.397260273972603,85,"A0020101"
1975,141,366,0.385245901639344,1,"A0020101"
