"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,221,365,0.605479452054794,1,"X915011A"
1977,324,365,0.887671232876712,1,"X915011A"
1978,232,365,0.635616438356164,1,"X915011A"
1979,310,366,0.846994535519126,1,"X915011A"
1980,191,365,0.523287671232877,1,"X915011A"
1981,198,365,0.542465753424658,19,"X915011A"
1982,288,365,0.789041095890411,1,"X915011A"
1983,220,366,0.601092896174863,24,"X915011A"
1984,351,365,0.961643835616438,1,"X915011A"
1985,305,365,0.835616438356164,1,"X915011A"
1986,317,365,0.868493150684931,1,"X915011A"
1987,358,366,0.978142076502732,1,"X915011A"
1988,297,365,0.813698630136986,1,"X915011A"
1989,270,365,0.73972602739726,1,"X915011A"
1990,238,365,0.652054794520548,9,"X915011A"
1991,330,366,0.901639344262295,1,"X915011A"
1992,346,365,0.947945205479452,1,"X915011A"
1993,326,365,0.893150684931507,1,"X915011A"
1994,274,365,0.750684931506849,1,"X915011A"
1995,313,366,0.855191256830601,1,"X915011A"
1996,279,365,0.764383561643836,1,"X915011A"
1997,258,365,0.706849315068493,1,"X915011A"
1998,267,365,0.731506849315068,1,"X915011A"
1999,173,366,0.472677595628415,1,"X915011A"
2000,190,365,0.520547945205479,4,"X915011A"
2001,269,365,0.736986301369863,1,"X915011A"
2002,307,365,0.841095890410959,1,"X915011A"
2003,302,366,0.825136612021858,5,"X915011A"
2004,268,365,0.734246575342466,13,"X915011A"
2005,264,365,0.723287671232877,1,"X915011A"
2006,280,365,0.767123287671233,1,"X915011A"
2007,239,366,0.653005464480874,24,"X915011A"
2008,159,365,0.435616438356164,1,"X915011A"
2009,201,365,0.550684931506849,13,"X915011A"
2010,102,365,0.279452054794521,1,"X915011A"
2011,98,366,0.26775956284153,62,"X915011A"
2012,195,365,0.534246575342466,81,"X915011A"
2013,288,365,0.789041095890411,1,"X915011A"
2014,183,184,0.994565217391304,1,"X915011A"
1968,15,342,0.043859649122807,346,"X917107A"
1969,209,365,0.572602739726027,24,"X917107A"
1970,162,365,0.443835616438356,1,"X917107A"
1971,108,366,0.295081967213115,78,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,0,365,0,Inf,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,0,365,0,Inf,"X917107A"
1985,0,365,0,Inf,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,0,366,0,Inf,"X917107A"
1988,6,365,0.0164383561643836,303,"X917107A"
1989,13,365,0.0356164383561644,117,"X917107A"
1990,1,365,0.00273972602739726,145,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,4,365,0.010958904109589,31,"X917107A"
1993,73,365,0.2,172,"X917107A"
1994,247,365,0.676712328767123,41,"X917107A"
1995,233,366,0.636612021857924,1,"X917107A"
1996,203,365,0.556164383561644,1,"X917107A"
1997,146,365,0.4,21,"X917107A"
1998,0,365,0,Inf,"X917107A"
1999,0,366,0,Inf,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,0,365,0,Inf,"X917107A"
2003,70,366,0.191256830601093,125,"X917107A"
2004,146,365,0.4,1,"X917107A"
2005,106,365,0.29041095890411,96,"X917107A"
2006,133,365,0.364383561643836,33,"X917107A"
2007,56,366,0.153005464480874,88,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,0,184,0,Inf,"X917107A"
1967,36,273,0.131868131868132,117,"X919003A"
1968,33,365,0.0904109589041096,125,"X919003A"
1969,28,365,0.0767123287671233,137,"X919003A"
1970,19,365,0.0520547945205479,104,"X919003A"
1971,15,366,0.040983606557377,134,"X919003A"
1972,47,365,0.128767123287671,141,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,0,365,0,Inf,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,4,365,0.010958904109589,115,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,0,365,0,Inf,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,0,366,0,Inf,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,0,365,0,Inf,"X919003A"
1991,37,366,0.101092896174863,114,"X919003A"
1992,53,365,0.145205479452055,106,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,21,365,0.0575342465753425,149,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,87,365,0.238356164383562,90,"X919003A"
2003,47,366,0.128415300546448,100,"X919003A"
2004,6,365,0.0164383561643836,158,"X919003A"
2005,29,365,0.0794520547945206,157,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,46,365,0.126027397260274,108,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,0,365,0,Inf,"X919003A"
2013,0,365,0,Inf,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,2,201,0.00995024875621891,185,"X919201A"
1968,198,365,0.542465753424658,60,"X919201A"
1969,188,365,0.515068493150685,1,"X919201A"
1970,157,365,0.43013698630137,1,"X919201A"
1971,61,366,0.166666666666667,90,"X919201A"
1972,117,365,0.320547945205479,80,"X919201A"
1973,33,365,0.0904109589041096,101,"X919201A"
1974,57,365,0.156164383561644,107,"X919201A"
1975,21,366,0.0573770491803279,104,"X919201A"
1976,7,365,0.0191780821917808,159,"X919201A"
1977,52,365,0.142465753424658,113,"X919201A"
1978,141,365,0.386301369863014,8,"X919201A"
1979,69,366,0.188524590163934,104,"X919201A"
1980,65,365,0.178082191780822,109,"X919201A"
1981,26,365,0.0712328767123288,113,"X919201A"
1982,97,365,0.265753424657534,90,"X919201A"
1983,137,366,0.37431693989071,46,"X919201A"
1984,155,365,0.424657534246575,1,"X919201A"
1985,70,365,0.191780821917808,51,"X919201A"
1986,97,365,0.265753424657534,63,"X919201A"
1987,217,366,0.592896174863388,42,"X919201A"
1988,145,365,0.397260273972603,1,"X919201A"
1989,0,365,0,Inf,"X919201A"
1990,0,365,0,Inf,"X919201A"
1991,35,366,0.0956284153005464,136,"X919201A"
1992,0,365,0,Inf,"X919201A"
1993,169,365,0.463013698630137,70,"X919201A"
1994,166,365,0.454794520547945,1,"X919201A"
1995,96,366,0.262295081967213,1,"X919201A"
1996,65,365,0.178082191780822,78,"X919201A"
1997,67,365,0.183561643835616,99,"X919201A"
1998,31,365,0.0849315068493151,81,"X919201A"
1999,20,366,0.0546448087431694,114,"X919201A"
2000,9,365,0.0246575342465753,105,"X919201A"
2001,81,365,0.221917808219178,94,"X919201A"
2002,250,365,0.684931506849315,1,"X919201A"
2003,174,366,0.475409836065574,1,"X919201A"
2004,73,365,0.2,86,"X919201A"
2005,124,365,0.33972602739726,19,"X919201A"
2006,87,365,0.238356164383562,94,"X919201A"
2007,80,366,0.218579234972678,64,"X919201A"
2008,70,365,0.191780821917808,68,"X919201A"
2009,132,365,0.361643835616438,48,"X919201A"
2010,17,365,0.0465753424657534,107,"X919201A"
2011,39,366,0.10655737704918,126,"X919201A"
2012,115,365,0.315068493150685,68,"X919201A"
2013,42,365,0.115068493150685,90,"X919201A"
2014,60,184,0.326086956521739,125,"X919201A"
1967,53,294,0.180272108843537,99,"X919309A"
1968,164,365,0.449315068493151,54,"X919309A"
1969,192,365,0.526027397260274,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,64,366,0.174863387978142,85,"X919309A"
1972,72,365,0.197260273972603,108,"X919309A"
1973,51,365,0.13972602739726,67,"X919309A"
1974,0,365,0,Inf,"X919309A"
1975,9,366,0.0245901639344262,110,"X919309A"
1976,0,365,0,Inf,"X919309A"
1977,9,365,0.0246575342465753,139,"X919309A"
1978,146,365,0.4,28,"X919309A"
1979,70,366,0.191256830601093,113,"X919309A"
1980,112,365,0.306849315068493,60,"X919309A"
1981,41,365,0.112328767123288,107,"X919309A"
1982,119,365,0.326027397260274,50,"X919309A"
1983,116,366,0.316939890710383,42,"X919309A"
1984,152,365,0.416438356164384,9,"X919309A"
1985,104,365,0.284931506849315,22,"X919309A"
1986,147,365,0.402739726027397,23,"X919309A"
1987,189,366,0.516393442622951,1,"X919309A"
1988,109,365,0.298630136986301,1,"X919309A"
1989,75,365,0.205479452054795,67,"X919309A"
1990,13,365,0.0356164383561644,70,"X919309A"
1991,39,366,0.10655737704918,91,"X919309A"
1992,98,365,0.268493150684932,10,"X919309A"
1993,46,365,0.126027397260274,162,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,57,366,0.155737704918033,48,"X919309A"
1996,49,365,0.134246575342466,52,"X919309A"
1997,40,365,0.10958904109589,76,"X919309A"
1998,71,365,0.194520547945205,34,"X919309A"
1999,1,366,0.00273224043715847,121,"X919309A"
2000,0,365,0,Inf,"X919309A"
2001,47,365,0.128767123287671,108,"X919309A"
2002,91,365,0.249315068493151,63,"X919309A"
2003,96,366,0.262295081967213,46,"X919309A"
2004,40,365,0.10958904109589,60,"X919309A"
2005,32,365,0.0876712328767123,7,"X919309A"
2006,20,365,0.0547945205479452,87,"X919309A"
2007,50,366,0.136612021857924,110,"X919309A"
2008,38,365,0.104109589041096,111,"X919309A"
2009,88,365,0.241095890410959,91,"X919309A"
2010,2,365,0.00547945205479452,80,"X919309A"
2011,0,366,0,Inf,"X919309A"
2012,31,365,0.0849315068493151,96,"X919309A"
2013,32,365,0.0876712328767123,84,"X919309A"
2014,74,184,0.402173913043478,82,"X919309A"
1967,69,273,0.252747252747253,104,"X922101B"
1968,62,365,0.16986301369863,109,"X922101B"
1969,108,365,0.295890410958904,62,"X922101B"
1970,84,365,0.23013698630137,64,"X922101B"
1971,83,366,0.226775956284153,86,"X922101B"
1972,125,365,0.342465753424658,79,"X922101B"
1973,4,365,0.010958904109589,138,"X922101B"
1974,57,365,0.156164383561644,102,"X922101B"
1975,5,366,0.0136612021857923,138,"X922101B"
1976,51,365,0.13972602739726,96,"X922101B"
1977,69,365,0.189041095890411,107,"X922101B"
1978,15,365,0.0410958904109589,115,"X922101B"
1979,69,366,0.188524590163934,116,"X922101B"
1980,57,365,0.156164383561644,112,"X922101B"
1981,24,365,0.0657534246575342,119,"X922101B"
1982,113,365,0.30958904109589,95,"X922101B"
1983,66,366,0.180327868852459,103,"X922101B"
1984,64,365,0.175342465753425,98,"X922101B"
1985,33,365,0.0904109589041096,96,"X922101B"
1986,107,365,0.293150684931507,53,"X922101B"
1987,96,366,0.262295081967213,83,"X922101B"
1988,49,365,0.134246575342466,45,"X922101B"
1989,76,365,0.208219178082192,83,"X922101B"
1990,86,365,0.235616438356164,55,"X922101B"
1991,97,366,0.265027322404372,15,"X922101B"
1992,95,365,0.26027397260274,45,"X922101B"
1993,49,365,0.134246575342466,77,"X922101B"
1994,60,365,0.164383561643836,56,"X922101B"
1995,26,366,0.0710382513661202,117,"X922101B"
1996,11,365,0.0301369863013699,99,"X922101B"
1997,99,365,0.271232876712329,77,"X922101B"
1998,7,365,0.0191780821917808,113,"X922101B"
1999,24,366,0.0655737704918033,102,"X922101B"
2000,0,365,0,Inf,"X922101B"
2001,40,365,0.10958904109589,94,"X922101B"
2002,123,365,0.336986301369863,14,"X922101B"
2003,107,366,0.292349726775956,38,"X922101B"
2004,85,365,0.232876712328767,80,"X922101B"
2005,76,365,0.208219178082192,85,"X922101B"
2006,56,365,0.153424657534247,133,"X922101B"
2007,20,366,0.0546448087431694,136,"X922101B"
2008,29,365,0.0794520547945206,94,"X922101B"
2009,29,365,0.0794520547945206,68,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,43,366,0.117486338797814,100,"X922101B"
2012,32,365,0.0876712328767123,128,"X922101B"
2013,34,365,0.0931506849315069,88,"X922101B"
2014,78,184,0.423913043478261,107,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,0,365,0,Inf,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,114,165,0.690909090909091,201,"G9030124"
1977,299,365,0.819178082191781,1,"G9030124"
1978,336,365,0.920547945205479,1,"G9030124"
1979,354,366,0.967213114754098,1,"G9030124"
1980,324,365,0.887671232876712,1,"G9030124"
1981,298,365,0.816438356164384,1,"G9030124"
1982,334,365,0.915068493150685,1,"G9030124"
1983,313,366,0.855191256830601,1,"G9030124"
1984,356,365,0.975342465753425,1,"G9030124"
1985,358,365,0.980821917808219,1,"G9030124"
1986,336,365,0.920547945205479,1,"G9030124"
1987,360,366,0.983606557377049,1,"G9030124"
1988,336,365,0.920547945205479,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,309,365,0.846575342465753,1,"G9030124"
1991,357,366,0.975409836065574,1,"G9030124"
1992,328,365,0.898630136986301,1,"G9030124"
1993,335,365,0.917808219178082,1,"G9030124"
1994,360,365,0.986301369863014,1,"G9030124"
1995,341,366,0.931693989071038,1,"G9030124"
1996,323,365,0.884931506849315,1,"G9030124"
1997,357,365,0.978082191780822,1,"G9030124"
1998,302,365,0.827397260273973,1,"G9030124"
1999,310,366,0.846994535519126,1,"G9030124"
2000,276,365,0.756164383561644,1,"G9030124"
2001,349,365,0.956164383561644,1,"G9030124"
2002,266,365,0.728767123287671,1,"G9030124"
2003,255,366,0.69672131147541,1,"G9030124"
2004,361,365,0.989041095890411,1,"G9030124"
2005,253,365,0.693150684931507,1,"G9030124"
2006,343,365,0.93972602739726,1,"G9030124"
2007,335,366,0.915300546448087,1,"G9030124"
2008,307,365,0.841095890410959,1,"G9030124"
2009,330,365,0.904109589041096,1,"G9030124"
2010,263,365,0.720547945205479,1,"G9030124"
2011,303,366,0.827868852459016,1,"G9030124"
2012,346,365,0.947945205479452,1,"G9030124"
2013,205,218,0.940366972477064,1,"G9030124"
1966,70,322,0.217391304347826,67,"G9030250"
1967,8,366,0.0218579234972678,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,0,365,0,Inf,"G9030250"
1970,18,365,0.0493150684931507,89,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,26,365,0.0712328767123288,106,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,150,238,0.630252100840336,128,"G9070142"
1966,201,365,0.550684931506849,1,"G9070142"
1967,194,366,0.530054644808743,1,"G9070142"
1968,180,365,0.493150684931507,35,"G9070142"
1969,221,365,0.605479452054794,16,"G9070142"
1970,161,365,0.441095890410959,1,"G9070142"
1971,46,366,0.12568306010929,163,"G9070142"
1972,95,365,0.26027397260274,149,"G9070142"
1973,145,365,0.397260273972603,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,0,365,0,Inf,"G9070142"
1979,136,366,0.371584699453552,102,"G9070142"
1980,185,365,0.506849315068493,1,"G9070142"
1981,78,365,0.213698630136986,101,"G9070142"
1982,240,365,0.657534246575342,31,"G9070142"
1983,172,366,0.469945355191257,1,"G9070142"
1984,36,365,0.0986301369863014,142,"G9070142"
1985,246,365,0.673972602739726,30,"G9070142"
1986,202,365,0.553424657534247,1,"G9070142"
1987,310,366,0.846994535519126,1,"G9070142"
1988,304,365,0.832876712328767,1,"G9070142"
1989,328,365,0.898630136986301,1,"G9070142"
1990,265,365,0.726027397260274,1,"G9070142"
1991,251,366,0.685792349726776,1,"G9070142"
1992,161,365,0.441095890410959,1,"G9070142"
1993,145,365,0.397260273972603,90,"G9070142"
1994,220,365,0.602739726027397,1,"G9070142"
1995,243,366,0.663934426229508,1,"G9070142"
1996,257,365,0.704109589041096,1,"G9070142"
1997,248,365,0.679452054794521,1,"G9070142"
1998,128,365,0.350684931506849,1,"G9070142"
1999,175,366,0.478142076502732,1,"G9070142"
2000,88,365,0.241095890410959,26,"G9070142"
2001,0,365,0,Inf,"G9070142"
2002,153,365,0.419178082191781,27,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,6,365,0.0164383561643836,360,"G9070142"
2005,139,365,0.380821917808219,1,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,42,366,0.114754098360656,112,"G9070142"
2008,129,365,0.353424657534247,6,"G9070142"
2009,7,365,0.0191780821917808,160,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,127,365,0.347945205479452,50,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,126,255,0.494117647058824,111,"A0020101"
1967,135,366,0.368852459016393,65,"A0020101"
1968,209,365,0.572602739726027,82,"A0020101"
1969,224,365,0.613698630136986,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,94,366,0.256830601092896,73,"A0020101"
1972,226,365,0.619178082191781,1,"A0020101"
1973,95,365,0.26027397260274,38,"A0020101"
1974,125,365,0.342465753424658,96,"A0020101"
1975,125,366,0.341530054644809,1,"A0020101"
1976,178,365,0.487671232876712,1,"A0020101"
1977,293,365,0.802739726027397,1,"A0020101"
1978,55,365,0.150684931506849,115,"A0020101"
1979,225,366,0.614754098360656,4,"A0020101"
