"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,249,365,0.682191780821918,1,"X915011A"
1977,325,365,0.89041095890411,1,"X915011A"
1978,234,365,0.641095890410959,1,"X915011A"
1979,317,366,0.866120218579235,1,"X915011A"
1980,191,365,0.523287671232877,1,"X915011A"
1981,212,365,0.580821917808219,15,"X915011A"
1982,289,365,0.791780821917808,1,"X915011A"
1983,230,366,0.628415300546448,21,"X915011A"
1984,353,365,0.967123287671233,1,"X915011A"
1985,308,365,0.843835616438356,1,"X915011A"
1986,322,365,0.882191780821918,1,"X915011A"
1987,358,366,0.978142076502732,1,"X915011A"
1988,302,365,0.827397260273973,1,"X915011A"
1989,273,365,0.747945205479452,1,"X915011A"
1990,250,365,0.684931506849315,8,"X915011A"
1991,331,366,0.904371584699454,1,"X915011A"
1992,346,365,0.947945205479452,1,"X915011A"
1993,326,365,0.893150684931507,1,"X915011A"
1994,280,365,0.767123287671233,1,"X915011A"
1995,314,366,0.85792349726776,1,"X915011A"
1996,281,365,0.76986301369863,1,"X915011A"
1997,264,365,0.723287671232877,1,"X915011A"
1998,271,365,0.742465753424657,1,"X915011A"
1999,179,366,0.489071038251366,1,"X915011A"
2000,199,365,0.545205479452055,3,"X915011A"
2001,273,365,0.747945205479452,1,"X915011A"
2002,308,365,0.843835616438356,1,"X915011A"
2003,310,366,0.846994535519126,5,"X915011A"
2004,269,365,0.736986301369863,13,"X915011A"
2005,269,365,0.736986301369863,1,"X915011A"
2006,284,365,0.778082191780822,1,"X915011A"
2007,247,366,0.674863387978142,21,"X915011A"
2008,180,365,0.493150684931507,1,"X915011A"
2009,228,365,0.624657534246575,1,"X915011A"
2010,106,365,0.29041095890411,1,"X915011A"
2011,112,366,0.306010928961749,50,"X915011A"
2012,240,365,0.657534246575342,73,"X915011A"
2013,314,365,0.86027397260274,1,"X915011A"
2014,183,184,0.994565217391304,1,"X915011A"
1968,19,342,0.0555555555555556,345,"X917107A"
1969,256,365,0.701369863013699,10,"X917107A"
1970,182,365,0.498630136986301,1,"X917107A"
1971,121,366,0.330601092896175,66,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,0,365,0,Inf,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,0,365,0,Inf,"X917107A"
1985,0,365,0,Inf,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,0,366,0,Inf,"X917107A"
1988,28,365,0.0767123287671233,211,"X917107A"
1989,45,365,0.123287671232877,22,"X917107A"
1990,21,365,0.0575342465753425,96,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,5,365,0.0136986301369863,30,"X917107A"
1993,93,365,0.254794520547945,6,"X917107A"
1994,276,365,0.756164383561644,27,"X917107A"
1995,294,366,0.80327868852459,1,"X917107A"
1996,209,365,0.572602739726027,1,"X917107A"
1997,153,365,0.419178082191781,19,"X917107A"
1998,0,365,0,Inf,"X917107A"
1999,0,366,0,Inf,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,0,365,0,Inf,"X917107A"
2003,100,366,0.273224043715847,125,"X917107A"
2004,160,365,0.438356164383562,1,"X917107A"
2005,114,365,0.312328767123288,94,"X917107A"
2006,156,365,0.427397260273973,7,"X917107A"
2007,69,366,0.188524590163934,86,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,0,184,0,Inf,"X917107A"
1967,37,273,0.135531135531136,117,"X919003A"
1968,34,365,0.0931506849315069,124,"X919003A"
1969,28,365,0.0767123287671233,137,"X919003A"
1970,20,365,0.0547945205479452,103,"X919003A"
1971,20,366,0.0546448087431694,121,"X919003A"
1972,48,365,0.131506849315068,140,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,0,365,0,Inf,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,8,365,0.0219178082191781,111,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,0,365,0,Inf,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,0,366,0,Inf,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,0,365,0,Inf,"X919003A"
1991,38,366,0.103825136612022,113,"X919003A"
1992,54,365,0.147945205479452,105,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,21,365,0.0575342465753425,149,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,88,365,0.241095890410959,90,"X919003A"
2003,49,366,0.133879781420765,98,"X919003A"
2004,6,365,0.0164383561643836,158,"X919003A"
2005,31,365,0.0849315068493151,156,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,47,365,0.128767123287671,107,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,0,365,0,Inf,"X919003A"
2013,0,365,0,Inf,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,2,201,0.00995024875621891,185,"X919201A"
1968,201,365,0.550684931506849,59,"X919201A"
1969,188,365,0.515068493150685,1,"X919201A"
1970,159,365,0.435616438356164,1,"X919201A"
1971,63,366,0.172131147540984,89,"X919201A"
1972,118,365,0.323287671232877,80,"X919201A"
1973,34,365,0.0931506849315069,100,"X919201A"
1974,59,365,0.161643835616438,106,"X919201A"
1975,21,366,0.0573770491803279,104,"X919201A"
1976,10,365,0.0273972602739726,142,"X919201A"
1977,56,365,0.153424657534247,112,"X919201A"
1978,150,365,0.410958904109589,1,"X919201A"
1979,71,366,0.193989071038251,103,"X919201A"
1980,68,365,0.186301369863014,108,"X919201A"
1981,27,365,0.073972602739726,112,"X919201A"
1982,104,365,0.284931506849315,86,"X919201A"
1983,153,366,0.418032786885246,45,"X919201A"
1984,157,365,0.43013698630137,1,"X919201A"
1985,71,365,0.194520547945205,50,"X919201A"
1986,98,365,0.268493150684932,63,"X919201A"
1987,221,366,0.603825136612022,40,"X919201A"
1988,145,365,0.397260273972603,1,"X919201A"
1989,0,365,0,Inf,"X919201A"
1990,0,365,0,Inf,"X919201A"
1991,74,366,0.202185792349727,98,"X919201A"
1992,0,365,0,Inf,"X919201A"
1993,208,365,0.56986301369863,67,"X919201A"
1994,194,365,0.531506849315069,1,"X919201A"
1995,98,366,0.26775956284153,1,"X919201A"
1996,72,365,0.197260273972603,77,"X919201A"
1997,77,365,0.210958904109589,91,"X919201A"
1998,31,365,0.0849315068493151,81,"X919201A"
1999,21,366,0.0573770491803279,113,"X919201A"
2000,16,365,0.0438356164383562,103,"X919201A"
2001,86,365,0.235616438356164,84,"X919201A"
2002,265,365,0.726027397260274,1,"X919201A"
2003,178,366,0.486338797814208,1,"X919201A"
2004,75,365,0.205479452054795,84,"X919201A"
2005,125,365,0.342465753424658,19,"X919201A"
2006,89,365,0.243835616438356,94,"X919201A"
2007,87,366,0.237704918032787,62,"X919201A"
2008,76,365,0.208219178082192,66,"X919201A"
2009,133,365,0.364383561643836,47,"X919201A"
2010,20,365,0.0547945205479452,105,"X919201A"
2011,44,366,0.120218579234973,124,"X919201A"
2012,120,365,0.328767123287671,68,"X919201A"
2013,46,365,0.126027397260274,89,"X919201A"
2014,61,184,0.331521739130435,124,"X919201A"
1967,56,294,0.19047619047619,96,"X919309A"
1968,167,365,0.457534246575342,52,"X919309A"
1969,192,365,0.526027397260274,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,65,366,0.177595628415301,84,"X919309A"
1972,72,365,0.197260273972603,108,"X919309A"
1973,53,365,0.145205479452055,67,"X919309A"
1974,0,365,0,Inf,"X919309A"
1975,10,366,0.0273224043715847,109,"X919309A"
1976,0,365,0,Inf,"X919309A"
1977,10,365,0.0273972602739726,138,"X919309A"
1978,151,365,0.413698630136986,23,"X919309A"
1979,72,366,0.19672131147541,111,"X919309A"
1980,115,365,0.315068493150685,57,"X919309A"
1981,41,365,0.112328767123288,107,"X919309A"
1982,121,365,0.331506849315069,48,"X919309A"
1983,119,366,0.325136612021858,39,"X919309A"
1984,155,365,0.424657534246575,8,"X919309A"
1985,105,365,0.287671232876712,21,"X919309A"
1986,151,365,0.413698630136986,22,"X919309A"
1987,193,366,0.527322404371585,1,"X919309A"
1988,109,365,0.298630136986301,1,"X919309A"
1989,76,365,0.208219178082192,66,"X919309A"
1990,13,365,0.0356164383561644,70,"X919309A"
1991,40,366,0.109289617486339,90,"X919309A"
1992,99,365,0.271232876712329,9,"X919309A"
1993,48,365,0.131506849315068,162,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,57,366,0.155737704918033,48,"X919309A"
1996,49,365,0.134246575342466,52,"X919309A"
1997,41,365,0.112328767123288,75,"X919309A"
1998,72,365,0.197260273972603,33,"X919309A"
1999,1,366,0.00273224043715847,121,"X919309A"
2000,0,365,0,Inf,"X919309A"
2001,54,365,0.147945205479452,104,"X919309A"
2002,94,365,0.257534246575342,60,"X919309A"
2003,97,366,0.265027322404372,45,"X919309A"
2004,44,365,0.120547945205479,59,"X919309A"
2005,33,365,0.0904109589041096,6,"X919309A"
2006,24,365,0.0657534246575342,85,"X919309A"
2007,52,366,0.14207650273224,108,"X919309A"
2008,40,365,0.10958904109589,109,"X919309A"
2009,90,365,0.246575342465753,91,"X919309A"
2010,6,365,0.0164383561643836,78,"X919309A"
2011,0,366,0,Inf,"X919309A"
2012,35,365,0.0958904109589041,94,"X919309A"
2013,34,365,0.0931506849315069,82,"X919309A"
2014,75,184,0.407608695652174,81,"X919309A"
1967,72,273,0.263736263736264,101,"X922101B"
1968,63,365,0.172602739726027,108,"X922101B"
1969,113,365,0.30958904109589,57,"X922101B"
1970,88,365,0.241095890410959,61,"X922101B"
1971,83,366,0.226775956284153,86,"X922101B"
1972,128,365,0.350684931506849,78,"X922101B"
1973,9,365,0.0246575342465753,133,"X922101B"
1974,59,365,0.161643835616438,101,"X922101B"
1975,8,366,0.0218579234972678,135,"X922101B"
1976,56,365,0.153424657534247,95,"X922101B"
1977,71,365,0.194520547945205,105,"X922101B"
1978,16,365,0.0438356164383562,115,"X922101B"
1979,70,366,0.191256830601093,115,"X922101B"
1980,80,365,0.219178082191781,86,"X922101B"
1981,27,365,0.073972602739726,118,"X922101B"
1982,120,365,0.328767123287671,95,"X922101B"
1983,69,366,0.188524590163934,102,"X922101B"
1984,67,365,0.183561643835616,95,"X922101B"
1985,36,365,0.0986301369863014,96,"X922101B"
1986,109,365,0.298630136986301,52,"X922101B"
1987,100,366,0.273224043715847,82,"X922101B"
1988,53,365,0.145205479452055,43,"X922101B"
1989,79,365,0.216438356164384,82,"X922101B"
1990,91,365,0.249315068493151,55,"X922101B"
1991,110,366,0.300546448087432,1,"X922101B"
1992,96,365,0.263013698630137,44,"X922101B"
1993,54,365,0.147945205479452,72,"X922101B"
1994,66,365,0.180821917808219,50,"X922101B"
1995,30,366,0.0819672131147541,116,"X922101B"
1996,13,365,0.0356164383561644,98,"X922101B"
1997,100,365,0.273972602739726,76,"X922101B"
1998,12,365,0.0328767123287671,111,"X922101B"
1999,28,366,0.0765027322404372,100,"X922101B"
2000,0,365,0,Inf,"X922101B"
2001,44,365,0.120547945205479,91,"X922101B"
2002,135,365,0.36986301369863,9,"X922101B"
2003,112,366,0.306010928961749,36,"X922101B"
2004,88,365,0.241095890410959,79,"X922101B"
2005,77,365,0.210958904109589,84,"X922101B"
2006,57,365,0.156164383561644,132,"X922101B"
2007,21,366,0.0573770491803279,135,"X922101B"
2008,30,365,0.0821917808219178,93,"X922101B"
2009,30,365,0.0821917808219178,67,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,44,366,0.120218579234973,99,"X922101B"
2012,34,365,0.0931506849315069,126,"X922101B"
2013,35,365,0.0958904109589041,87,"X922101B"
2014,82,184,0.445652173913043,103,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,0,365,0,Inf,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,115,165,0.696969696969697,201,"G9030124"
1977,301,365,0.824657534246575,1,"G9030124"
1978,338,365,0.926027397260274,1,"G9030124"
1979,354,366,0.967213114754098,1,"G9030124"
1980,324,365,0.887671232876712,1,"G9030124"
1981,300,365,0.821917808219178,1,"G9030124"
1982,334,365,0.915068493150685,1,"G9030124"
1983,317,366,0.866120218579235,1,"G9030124"
1984,356,365,0.975342465753425,1,"G9030124"
1985,358,365,0.980821917808219,1,"G9030124"
1986,336,365,0.920547945205479,1,"G9030124"
1987,362,366,0.989071038251366,1,"G9030124"
1988,336,365,0.920547945205479,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,311,365,0.852054794520548,1,"G9030124"
1991,357,366,0.975409836065574,1,"G9030124"
1992,329,365,0.901369863013699,1,"G9030124"
1993,335,365,0.917808219178082,1,"G9030124"
1994,360,365,0.986301369863014,1,"G9030124"
1995,342,366,0.934426229508197,1,"G9030124"
1996,325,365,0.89041095890411,1,"G9030124"
1997,358,365,0.980821917808219,1,"G9030124"
1998,304,365,0.832876712328767,1,"G9030124"
1999,312,366,0.852459016393443,1,"G9030124"
2000,277,365,0.758904109589041,1,"G9030124"
2001,349,365,0.956164383561644,1,"G9030124"
2002,273,365,0.747945205479452,1,"G9030124"
2003,255,366,0.69672131147541,1,"G9030124"
2004,361,365,0.989041095890411,1,"G9030124"
2005,256,365,0.701369863013699,1,"G9030124"
2006,344,365,0.942465753424658,1,"G9030124"
2007,335,366,0.915300546448087,1,"G9030124"
2008,308,365,0.843835616438356,1,"G9030124"
2009,332,365,0.90958904109589,1,"G9030124"
2010,264,365,0.723287671232877,1,"G9030124"
2011,317,366,0.866120218579235,1,"G9030124"
2012,346,365,0.947945205479452,1,"G9030124"
2013,205,218,0.940366972477064,1,"G9030124"
1966,71,322,0.220496894409938,66,"G9030250"
1967,9,366,0.0245901639344262,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,0,365,0,Inf,"G9030250"
1970,19,365,0.0520547945205479,88,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,26,365,0.0712328767123288,106,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,150,238,0.630252100840336,128,"G9070142"
1966,205,365,0.561643835616438,1,"G9070142"
1967,194,366,0.530054644808743,1,"G9070142"
1968,188,365,0.515068493150685,32,"G9070142"
1969,223,365,0.610958904109589,15,"G9070142"
1970,164,365,0.449315068493151,1,"G9070142"
1971,47,366,0.128415300546448,163,"G9070142"
1972,96,365,0.263013698630137,149,"G9070142"
1973,145,365,0.397260273972603,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,0,365,0,Inf,"G9070142"
1979,139,366,0.379781420765027,101,"G9070142"
1980,185,365,0.506849315068493,1,"G9070142"
1981,86,365,0.235616438356164,91,"G9070142"
1982,243,365,0.665753424657534,30,"G9070142"
1983,172,366,0.469945355191257,1,"G9070142"
1984,46,365,0.126027397260274,134,"G9070142"
1985,252,365,0.69041095890411,29,"G9070142"
1986,206,365,0.564383561643836,1,"G9070142"
1987,310,366,0.846994535519126,1,"G9070142"
1988,304,365,0.832876712328767,1,"G9070142"
1989,329,365,0.901369863013699,1,"G9070142"
1990,268,365,0.734246575342466,1,"G9070142"
1991,251,366,0.685792349726776,1,"G9070142"
1992,162,365,0.443835616438356,1,"G9070142"
1993,155,365,0.424657534246575,89,"G9070142"
1994,221,365,0.605479452054794,1,"G9070142"
1995,243,366,0.663934426229508,1,"G9070142"
1996,259,365,0.70958904109589,1,"G9070142"
1997,251,365,0.687671232876712,1,"G9070142"
1998,128,365,0.350684931506849,1,"G9070142"
1999,177,366,0.483606557377049,1,"G9070142"
2000,89,365,0.243835616438356,25,"G9070142"
2001,0,365,0,Inf,"G9070142"
2002,154,365,0.421917808219178,26,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,10,365,0.0273972602739726,338,"G9070142"
2005,146,365,0.4,1,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,43,366,0.117486338797814,111,"G9070142"
2008,137,365,0.375342465753425,2,"G9070142"
2009,8,365,0.0219178082191781,159,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,130,365,0.356164383561644,38,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,126,255,0.494117647058824,111,"A0020101"
1967,135,366,0.368852459016393,65,"A0020101"
1968,212,365,0.580821917808219,82,"A0020101"
1969,225,365,0.616438356164384,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,97,366,0.265027322404372,70,"A0020101"
1972,226,365,0.619178082191781,1,"A0020101"
1973,95,365,0.26027397260274,38,"A0020101"
1974,130,365,0.356164383561644,92,"A0020101"
1975,127,366,0.346994535519126,1,"A0020101"
1976,179,365,0.49041095890411,1,"A0020101"
1977,294,365,0.805479452054795,1,"A0020101"
1978,57,365,0.156164383561644,114,"A0020101"
