"CurrentClimYear","noflowdays_r","totaldays_r","annualfractionnoflow_r","zeroflowfirst_r","gauge_ID"
1976,280,365,0.767123287671233,1,"X915011A"
1977,354,365,0.96986301369863,1,"X915011A"
1978,255,365,0.698630136986301,1,"X915011A"
1979,332,366,0.907103825136612,1,"X915011A"
1980,223,365,0.610958904109589,1,"X915011A"
1981,254,365,0.695890410958904,1,"X915011A"
1982,291,365,0.797260273972603,1,"X915011A"
1983,260,366,0.710382513661202,9,"X915011A"
1984,358,365,0.980821917808219,1,"X915011A"
1985,318,365,0.871232876712329,1,"X915011A"
1986,332,365,0.90958904109589,1,"X915011A"
1987,359,366,0.980874316939891,1,"X915011A"
1988,311,365,0.852054794520548,1,"X915011A"
1989,283,365,0.775342465753425,1,"X915011A"
1990,267,365,0.731506849315068,5,"X915011A"
1991,339,366,0.926229508196721,1,"X915011A"
1992,349,365,0.956164383561644,1,"X915011A"
1993,332,365,0.90958904109589,1,"X915011A"
1994,293,365,0.802739726027397,1,"X915011A"
1995,318,366,0.868852459016393,1,"X915011A"
1996,289,365,0.791780821917808,1,"X915011A"
1997,284,365,0.778082191780822,1,"X915011A"
1998,292,365,0.8,1,"X915011A"
1999,204,366,0.557377049180328,1,"X915011A"
2000,224,365,0.613698630136986,1,"X915011A"
2001,285,365,0.780821917808219,1,"X915011A"
2002,341,365,0.934246575342466,1,"X915011A"
2003,330,366,0.901639344262295,1,"X915011A"
2004,324,365,0.887671232876712,1,"X915011A"
2005,301,365,0.824657534246575,1,"X915011A"
2006,305,365,0.835616438356164,1,"X915011A"
2007,274,366,0.748633879781421,14,"X915011A"
2008,227,365,0.621917808219178,1,"X915011A"
2009,262,365,0.717808219178082,1,"X915011A"
2010,124,365,0.33972602739726,1,"X915011A"
2011,145,366,0.396174863387978,13,"X915011A"
2012,295,365,0.808219178082192,59,"X915011A"
2013,341,365,0.934246575342466,1,"X915011A"
2014,184,184,1,1,"X915011A"
1968,204,342,0.596491228070175,64,"X917107A"
1969,320,365,0.876712328767123,1,"X917107A"
1970,194,365,0.531506849315069,1,"X917107A"
1971,174,366,0.475409836065574,25,"X917107A"
1972,0,365,0,Inf,"X917107A"
1973,0,365,0,Inf,"X917107A"
1974,0,365,0,Inf,"X917107A"
1975,0,366,0,Inf,"X917107A"
1976,0,365,0,Inf,"X917107A"
1977,0,365,0,Inf,"X917107A"
1978,0,365,0,Inf,"X917107A"
1979,0,366,0,Inf,"X917107A"
1980,0,365,0,Inf,"X917107A"
1981,0,365,0,Inf,"X917107A"
1982,0,365,0,Inf,"X917107A"
1983,0,366,0,Inf,"X917107A"
1984,0,365,0,Inf,"X917107A"
1985,33,365,0.0904109589041096,65,"X917107A"
1986,0,365,0,Inf,"X917107A"
1987,52,366,0.14207650273224,158,"X917107A"
1988,202,365,0.553424657534247,10,"X917107A"
1989,151,365,0.413698630136986,1,"X917107A"
1990,146,365,0.4,1,"X917107A"
1991,0,366,0,Inf,"X917107A"
1992,33,365,0.0904109589041096,28,"X917107A"
1993,279,365,0.764383561643836,1,"X917107A"
1994,328,365,0.898630136986301,1,"X917107A"
1995,333,366,0.909836065573771,1,"X917107A"
1996,246,365,0.673972602739726,1,"X917107A"
1997,173,365,0.473972602739726,1,"X917107A"
1998,4,365,0.010958904109589,128,"X917107A"
1999,17,366,0.046448087431694,159,"X917107A"
2000,0,365,0,Inf,"X917107A"
2001,0,365,0,Inf,"X917107A"
2002,5,365,0.0136986301369863,152,"X917107A"
2003,224,366,0.612021857923497,49,"X917107A"
2004,253,365,0.693150684931507,1,"X917107A"
2005,260,365,0.712328767123288,1,"X917107A"
2006,226,365,0.619178082191781,1,"X917107A"
2007,155,366,0.423497267759563,31,"X917107A"
2008,0,365,0,Inf,"X917107A"
2009,0,365,0,Inf,"X917107A"
2010,0,365,0,Inf,"X917107A"
2011,0,366,0,Inf,"X917107A"
2012,0,365,0,Inf,"X917107A"
2013,0,365,0,Inf,"X917107A"
2014,0,184,0,Inf,"X917107A"
1967,39,273,0.142857142857143,115,"X919003A"
1968,37,365,0.101369863013699,122,"X919003A"
1969,30,365,0.0821917808219178,135,"X919003A"
1970,21,365,0.0575342465753425,102,"X919003A"
1971,27,366,0.0737704918032787,117,"X919003A"
1972,53,365,0.145205479452055,137,"X919003A"
1973,0,365,0,Inf,"X919003A"
1974,7,365,0.0191780821917808,135,"X919003A"
1975,0,366,0,Inf,"X919003A"
1976,0,365,0,Inf,"X919003A"
1977,0,365,0,Inf,"X919003A"
1978,13,365,0.0356164383561644,106,"X919003A"
1979,0,366,0,Inf,"X919003A"
1980,0,365,0,Inf,"X919003A"
1981,0,365,0,Inf,"X919003A"
1982,0,365,0,Inf,"X919003A"
1983,0,366,0,Inf,"X919003A"
1984,3,365,0.00821917808219178,128,"X919003A"
1985,0,365,0,Inf,"X919003A"
1986,0,365,0,Inf,"X919003A"
1987,7,366,0.0191256830601093,145,"X919003A"
1988,0,365,0,Inf,"X919003A"
1989,0,365,0,Inf,"X919003A"
1990,4,365,0.010958904109589,146,"X919003A"
1991,42,366,0.114754098360656,110,"X919003A"
1992,58,365,0.158904109589041,101,"X919003A"
1993,0,365,0,Inf,"X919003A"
1994,27,365,0.073972602739726,146,"X919003A"
1995,0,366,0,Inf,"X919003A"
1996,0,365,0,Inf,"X919003A"
1997,0,365,0,Inf,"X919003A"
1998,0,365,0,Inf,"X919003A"
1999,0,366,0,Inf,"X919003A"
2000,0,365,0,Inf,"X919003A"
2001,0,365,0,Inf,"X919003A"
2002,98,365,0.268493150684932,85,"X919003A"
2003,53,366,0.144808743169399,94,"X919003A"
2004,9,365,0.0246575342465753,155,"X919003A"
2005,34,365,0.0931506849315069,154,"X919003A"
2006,0,365,0,Inf,"X919003A"
2007,0,366,0,Inf,"X919003A"
2008,0,365,0,Inf,"X919003A"
2009,51,365,0.13972602739726,103,"X919003A"
2010,0,365,0,Inf,"X919003A"
2011,0,366,0,Inf,"X919003A"
2012,12,365,0.0328767123287671,176,"X919003A"
2013,0,365,0,Inf,"X919003A"
2014,0,184,0,Inf,"X919003A"
1967,15,201,0.0746268656716418,168,"X919201A"
1968,227,365,0.621917808219178,47,"X919201A"
1969,197,365,0.53972602739726,1,"X919201A"
1970,163,365,0.446575342465753,1,"X919201A"
1971,73,366,0.199453551912568,78,"X919201A"
1972,132,365,0.361643835616438,41,"X919201A"
1973,35,365,0.0958904109589041,99,"X919201A"
1974,79,365,0.216438356164384,94,"X919201A"
1975,25,366,0.0683060109289618,102,"X919201A"
1976,16,365,0.0438356164383562,137,"X919201A"
1977,78,365,0.213698630136986,102,"X919201A"
1978,156,365,0.427397260273973,1,"X919201A"
1979,78,366,0.213114754098361,100,"X919201A"
1980,99,365,0.271232876712329,71,"X919201A"
1981,38,365,0.104109589041096,90,"X919201A"
1982,121,365,0.331506849315069,79,"X919201A"
1983,222,366,0.60655737704918,6,"X919201A"
1984,165,365,0.452054794520548,1,"X919201A"
1985,84,365,0.23013698630137,41,"X919201A"
1986,138,365,0.378082191780822,24,"X919201A"
1987,248,366,0.677595628415301,34,"X919201A"
1988,146,365,0.4,1,"X919201A"
1989,48,365,0.131506849315068,97,"X919201A"
1990,50,365,0.136986301369863,126,"X919201A"
1991,183,366,0.5,23,"X919201A"
1992,57,365,0.156164383561644,17,"X919201A"
1993,225,365,0.616438356164384,60,"X919201A"
1994,262,365,0.717808219178082,1,"X919201A"
1995,107,366,0.292349726775956,1,"X919201A"
1996,83,365,0.227397260273973,69,"X919201A"
1997,84,365,0.23013698630137,86,"X919201A"
1998,44,365,0.120547945205479,55,"X919201A"
1999,29,366,0.0792349726775956,105,"X919201A"
2000,36,365,0.0986301369863014,94,"X919201A"
2001,115,365,0.315068493150685,73,"X919201A"
2002,283,365,0.775342465753425,1,"X919201A"
2003,179,366,0.489071038251366,1,"X919201A"
2004,101,365,0.276712328767123,76,"X919201A"
2005,151,365,0.413698630136986,5,"X919201A"
2006,111,365,0.304109589041096,88,"X919201A"
2007,107,366,0.292349726775956,47,"X919201A"
2008,90,365,0.246575342465753,57,"X919201A"
2009,148,365,0.405479452054795,34,"X919201A"
2010,38,365,0.104109589041096,75,"X919201A"
2011,74,366,0.202185792349727,89,"X919201A"
2012,135,365,0.36986301369863,63,"X919201A"
2013,51,365,0.13972602739726,87,"X919201A"
2014,81,184,0.440217391304348,104,"X919201A"
1967,58,294,0.197278911564626,94,"X919309A"
1968,170,365,0.465753424657534,50,"X919309A"
1969,196,365,0.536986301369863,1,"X919309A"
1970,130,365,0.356164383561644,1,"X919309A"
1971,68,366,0.185792349726776,81,"X919309A"
1972,78,365,0.213698630136986,106,"X919309A"
1973,63,365,0.172602739726027,63,"X919309A"
1974,13,365,0.0356164383561644,124,"X919309A"
1975,11,366,0.0300546448087432,108,"X919309A"
1976,0,365,0,Inf,"X919309A"
1977,27,365,0.073972602739726,130,"X919309A"
1978,159,365,0.435616438356164,5,"X919309A"
1979,79,366,0.215846994535519,104,"X919309A"
1980,119,365,0.326027397260274,53,"X919309A"
1981,43,365,0.117808219178082,105,"X919309A"
1982,130,365,0.356164383561644,42,"X919309A"
1983,130,366,0.355191256830601,33,"X919309A"
1984,167,365,0.457534246575342,1,"X919309A"
1985,114,365,0.312328767123288,12,"X919309A"
1986,167,365,0.457534246575342,15,"X919309A"
1987,198,366,0.540983606557377,1,"X919309A"
1988,111,365,0.304109589041096,1,"X919309A"
1989,78,365,0.213698630136986,64,"X919309A"
1990,15,365,0.0410958904109589,68,"X919309A"
1991,51,366,0.139344262295082,86,"X919309A"
1992,113,365,0.30958904109589,1,"X919309A"
1993,56,365,0.153424657534247,160,"X919309A"
1994,0,365,0,Inf,"X919309A"
1995,78,366,0.213114754098361,23,"X919309A"
1996,53,365,0.145205479452055,50,"X919309A"
1997,48,365,0.131506849315068,69,"X919309A"
1998,81,365,0.221917808219178,24,"X919309A"
1999,20,366,0.0546448087431694,105,"X919309A"
2000,3,365,0.00821917808219178,112,"X919309A"
2001,78,365,0.213698630136986,85,"X919309A"
2002,129,365,0.353424657534247,21,"X919309A"
2003,108,366,0.295081967213115,17,"X919309A"
2004,55,365,0.150684931506849,50,"X919309A"
2005,35,365,0.0958904109589041,4,"X919309A"
2006,35,365,0.0958904109589041,80,"X919309A"
2007,70,366,0.191256830601093,90,"X919309A"
2008,53,365,0.145205479452055,89,"X919309A"
2009,93,365,0.254794520547945,90,"X919309A"
2010,30,365,0.0821917808219178,64,"X919309A"
2011,11,366,0.0300546448087432,154,"X919309A"
2012,46,365,0.126027397260274,88,"X919309A"
2013,53,365,0.145205479452055,63,"X919309A"
2014,83,184,0.451086956521739,73,"X919309A"
1967,80,273,0.293040293040293,94,"X922101B"
1968,71,365,0.194520547945205,102,"X922101B"
1969,118,365,0.323287671232877,56,"X922101B"
1970,100,365,0.273972602739726,53,"X922101B"
1971,106,366,0.289617486338798,71,"X922101B"
1972,148,365,0.405479452054795,62,"X922101B"
1973,13,365,0.0356164383561644,129,"X922101B"
1974,73,365,0.2,96,"X922101B"
1975,16,366,0.0437158469945355,130,"X922101B"
1976,91,365,0.249315068493151,72,"X922101B"
1977,84,365,0.23013698630137,92,"X922101B"
1978,24,365,0.0657534246575342,93,"X922101B"
1979,91,366,0.248633879781421,94,"X922101B"
1980,99,365,0.271232876712329,75,"X922101B"
1981,37,365,0.101369863013699,117,"X922101B"
1982,151,365,0.413698630136986,67,"X922101B"
1983,84,366,0.229508196721311,86,"X922101B"
1984,75,365,0.205479452054795,76,"X922101B"
1985,50,365,0.136986301369863,91,"X922101B"
1986,127,365,0.347945205479452,46,"X922101B"
1987,126,366,0.344262295081967,60,"X922101B"
1988,69,365,0.189041095890411,40,"X922101B"
1989,106,365,0.29041095890411,72,"X922101B"
1990,108,365,0.295890410958904,47,"X922101B"
1991,138,366,0.377049180327869,1,"X922101B"
1992,119,365,0.326027397260274,13,"X922101B"
1993,60,365,0.164383561643836,62,"X922101B"
1994,98,365,0.268493150684932,16,"X922101B"
1995,56,366,0.153005464480874,94,"X922101B"
1996,28,365,0.0767123287671233,80,"X922101B"
1997,117,365,0.320547945205479,57,"X922101B"
1998,24,365,0.0657534246575342,105,"X922101B"
1999,48,366,0.131147540983607,80,"X922101B"
2000,0,365,0,Inf,"X922101B"
2001,66,365,0.180821917808219,82,"X922101B"
2002,156,365,0.427397260273973,1,"X922101B"
2003,120,366,0.327868852459016,28,"X922101B"
2004,108,365,0.295890410958904,62,"X922101B"
2005,87,365,0.238356164383562,74,"X922101B"
2006,67,365,0.183561643835616,126,"X922101B"
2007,42,366,0.114754098360656,133,"X922101B"
2008,47,365,0.128767123287671,83,"X922101B"
2009,47,365,0.128767123287671,49,"X922101B"
2010,0,365,0,Inf,"X922101B"
2011,57,366,0.155737704918033,89,"X922101B"
2012,41,365,0.112328767123288,112,"X922101B"
2013,38,365,0.104109589041096,84,"X922101B"
2014,83,184,0.451086956521739,102,"X922101B"
1957,0,72,0,Inf,"X925001A"
1958,0,365,0,Inf,"X925001A"
1959,0,366,0,Inf,"X925001A"
1960,0,365,0,Inf,"X925001A"
1961,0,365,0,Inf,"X925001A"
1962,0,365,0,Inf,"X925001A"
1963,0,366,0,Inf,"X925001A"
1964,0,365,0,Inf,"X925001A"
1965,0,365,0,Inf,"X925001A"
1966,0,365,0,Inf,"X925001A"
1967,0,366,0,Inf,"X925001A"
1968,0,365,0,Inf,"X925001A"
1969,0,365,0,Inf,"X925001A"
1970,0,365,0,Inf,"X925001A"
1971,0,366,0,Inf,"X925001A"
1972,0,365,0,Inf,"X925001A"
1973,0,365,0,Inf,"X925001A"
1974,0,365,0,Inf,"X925001A"
1975,0,366,0,Inf,"X925001A"
1976,0,365,0,Inf,"X925001A"
1977,0,365,0,Inf,"X925001A"
1978,0,365,0,Inf,"X925001A"
1979,0,366,0,Inf,"X925001A"
1980,0,365,0,Inf,"X925001A"
1981,0,365,0,Inf,"X925001A"
1982,0,365,0,Inf,"X925001A"
1983,0,366,0,Inf,"X925001A"
1984,0,365,0,Inf,"X925001A"
1985,0,365,0,Inf,"X925001A"
1986,0,365,0,Inf,"X925001A"
1987,0,366,0,Inf,"X925001A"
1988,0,365,0,Inf,"X925001A"
1989,0,365,0,Inf,"X925001A"
1990,0,365,0,Inf,"X925001A"
1991,0,366,0,Inf,"X925001A"
1992,0,365,0,Inf,"X925001A"
1993,0,365,0,Inf,"X925001A"
1994,0,365,0,Inf,"X925001A"
1995,0,366,0,Inf,"X925001A"
1996,0,365,0,Inf,"X925001A"
1997,0,365,0,Inf,"X925001A"
1998,0,365,0,Inf,"X925001A"
1999,0,366,0,Inf,"X925001A"
2000,0,365,0,Inf,"X925001A"
2001,0,365,0,Inf,"X925001A"
2002,0,365,0,Inf,"X925001A"
2003,0,366,0,Inf,"X925001A"
2004,0,365,0,Inf,"X925001A"
2005,0,365,0,Inf,"X925001A"
2006,0,365,0,Inf,"X925001A"
2007,0,366,0,Inf,"X925001A"
2008,0,365,0,Inf,"X925001A"
2009,0,365,0,Inf,"X925001A"
2010,0,365,0,Inf,"X925001A"
2011,0,366,0,Inf,"X925001A"
2012,0,365,0,Inf,"X925001A"
2013,0,365,0,Inf,"X925001A"
2014,0,184,0,Inf,"X925001A"
1970,0,223,0,Inf,"X926002A"
1971,0,366,0,Inf,"X926002A"
1972,0,365,0,Inf,"X926002A"
1973,0,365,0,Inf,"X926002A"
1974,0,365,0,Inf,"X926002A"
1975,0,366,0,Inf,"X926002A"
1976,0,365,0,Inf,"X926002A"
1977,0,365,0,Inf,"X926002A"
1978,0,365,0,Inf,"X926002A"
1979,0,366,0,Inf,"X926002A"
1980,0,365,0,Inf,"X926002A"
1981,0,365,0,Inf,"X926002A"
1982,0,365,0,Inf,"X926002A"
1983,0,366,0,Inf,"X926002A"
1984,0,365,0,Inf,"X926002A"
1985,0,365,0,Inf,"X926002A"
1986,0,365,0,Inf,"X926002A"
1987,0,366,0,Inf,"X926002A"
1988,172,365,0.471232876712329,194,"X926002A"
1989,26,365,0.0712328767123288,1,"X926002A"
1990,83,365,0.227397260273973,69,"X926002A"
1991,0,366,0,Inf,"X926002A"
1992,0,365,0,Inf,"X926002A"
1993,0,365,0,Inf,"X926002A"
1994,0,365,0,Inf,"X926002A"
1995,0,366,0,Inf,"X926002A"
1996,0,365,0,Inf,"X926002A"
1997,0,365,0,Inf,"X926002A"
1998,0,365,0,Inf,"X926002A"
1999,0,366,0,Inf,"X926002A"
2000,0,365,0,Inf,"X926002A"
2001,0,365,0,Inf,"X926002A"
2002,0,365,0,Inf,"X926002A"
2003,0,366,0,Inf,"X926002A"
2004,0,365,0,Inf,"X926002A"
2005,0,365,0,Inf,"X926002A"
2006,0,365,0,Inf,"X926002A"
2007,0,366,0,Inf,"X926002A"
2008,0,365,0,Inf,"X926002A"
2009,0,365,0,Inf,"X926002A"
2010,0,365,0,Inf,"X926002A"
2011,0,366,0,Inf,"X926002A"
2012,0,365,0,Inf,"X926002A"
2013,0,365,0,Inf,"X926002A"
2014,0,184,0,Inf,"X926002A"
1976,118,165,0.715151515151515,201,"G9030124"
1977,305,365,0.835616438356164,1,"G9030124"
1978,343,365,0.93972602739726,1,"G9030124"
1979,356,366,0.972677595628415,1,"G9030124"
1980,327,365,0.895890410958904,1,"G9030124"
1981,304,365,0.832876712328767,1,"G9030124"
1982,336,365,0.920547945205479,1,"G9030124"
1983,327,366,0.89344262295082,1,"G9030124"
1984,358,365,0.980821917808219,1,"G9030124"
1985,360,365,0.986301369863014,1,"G9030124"
1986,338,365,0.926027397260274,1,"G9030124"
1987,363,366,0.991803278688525,1,"G9030124"
1988,341,365,0.934246575342466,1,"G9030124"
1989,365,365,1,1,"G9030124"
1990,315,365,0.863013698630137,1,"G9030124"
1991,359,366,0.980874316939891,1,"G9030124"
1992,334,365,0.915068493150685,1,"G9030124"
1993,337,365,0.923287671232877,1,"G9030124"
1994,362,365,0.991780821917808,1,"G9030124"
1995,348,366,0.950819672131147,1,"G9030124"
1996,331,365,0.906849315068493,1,"G9030124"
1997,361,365,0.989041095890411,1,"G9030124"
1998,316,365,0.865753424657534,1,"G9030124"
1999,319,366,0.871584699453552,1,"G9030124"
2000,292,365,0.8,1,"G9030124"
2001,352,365,0.964383561643836,1,"G9030124"
2002,293,365,0.802739726027397,1,"G9030124"
2003,267,366,0.729508196721312,1,"G9030124"
2004,362,365,0.991780821917808,1,"G9030124"
2005,273,365,0.747945205479452,1,"G9030124"
2006,347,365,0.950684931506849,1,"G9030124"
2007,338,366,0.923497267759563,1,"G9030124"
2008,315,365,0.863013698630137,1,"G9030124"
2009,334,365,0.915068493150685,1,"G9030124"
2010,271,365,0.742465753424657,1,"G9030124"
2011,329,366,0.898907103825137,1,"G9030124"
2012,350,365,0.958904109589041,1,"G9030124"
2013,209,218,0.958715596330275,1,"G9030124"
1966,83,322,0.257763975155279,54,"G9030250"
1967,13,366,0.0355191256830601,150,"G9030250"
1968,0,365,0,Inf,"G9030250"
1969,5,365,0.0136986301369863,163,"G9030250"
1970,24,365,0.0657534246575342,83,"G9030250"
1971,0,366,0,Inf,"G9030250"
1972,0,365,0,Inf,"G9030250"
1973,29,365,0.0794520547945206,103,"G9030250"
1974,0,365,0,Inf,"G9030250"
1975,0,366,0,Inf,"G9030250"
1976,0,365,0,Inf,"G9030250"
1977,0,365,0,Inf,"G9030250"
1978,0,365,0,Inf,"G9030250"
1979,0,366,0,Inf,"G9030250"
1980,0,365,0,Inf,"G9030250"
1981,0,365,0,Inf,"G9030250"
1982,0,365,0,Inf,"G9030250"
1983,0,366,0,Inf,"G9030250"
1984,0,365,0,Inf,"G9030250"
1985,0,365,0,Inf,"G9030250"
1986,0,365,0,Inf,"G9030250"
1987,0,366,0,Inf,"G9030250"
1988,0,365,0,Inf,"G9030250"
1989,0,365,0,Inf,"G9030250"
1990,0,365,0,Inf,"G9030250"
1991,0,366,0,Inf,"G9030250"
1992,0,365,0,Inf,"G9030250"
1993,0,365,0,Inf,"G9030250"
1994,0,365,0,Inf,"G9030250"
1995,0,366,0,Inf,"G9030250"
1996,0,365,0,Inf,"G9030250"
1997,0,365,0,Inf,"G9030250"
1998,0,365,0,Inf,"G9030250"
1999,0,366,0,Inf,"G9030250"
2000,0,365,0,Inf,"G9030250"
2001,0,365,0,Inf,"G9030250"
2002,0,365,0,Inf,"G9030250"
2003,0,366,0,Inf,"G9030250"
2004,0,365,0,Inf,"G9030250"
2005,0,365,0,Inf,"G9030250"
2006,0,365,0,Inf,"G9030250"
2007,0,366,0,Inf,"G9030250"
2008,0,365,0,Inf,"G9030250"
2009,0,365,0,Inf,"G9030250"
2010,0,365,0,Inf,"G9030250"
2011,0,366,0,Inf,"G9030250"
2012,0,365,0,Inf,"G9030250"
2013,0,365,0,Inf,"G9030250"
2014,0,184,0,Inf,"G9030250"
1965,158,238,0.663865546218487,128,"G9070142"
1966,233,365,0.638356164383562,1,"G9070142"
1967,196,366,0.53551912568306,1,"G9070142"
1968,220,365,0.602739726027397,6,"G9070142"
1969,227,365,0.621917808219178,15,"G9070142"
1970,167,365,0.457534246575342,1,"G9070142"
1971,47,366,0.128415300546448,163,"G9070142"
1972,103,365,0.282191780821918,149,"G9070142"
1973,147,365,0.402739726027397,1,"G9070142"
1974,0,365,0,Inf,"G9070142"
1975,0,366,0,Inf,"G9070142"
1976,0,365,0,Inf,"G9070142"
1977,0,365,0,Inf,"G9070142"
1978,13,365,0.0356164383561644,152,"G9070142"
1979,169,366,0.461748633879781,90,"G9070142"
1980,186,365,0.50958904109589,1,"G9070142"
1981,98,365,0.268493150684932,85,"G9070142"
1982,264,365,0.723287671232877,15,"G9070142"
1983,173,366,0.472677595628415,1,"G9070142"
1984,63,365,0.172602739726027,132,"G9070142"
1985,280,365,0.767123287671233,12,"G9070142"
1986,216,365,0.591780821917808,1,"G9070142"
1987,313,366,0.855191256830601,1,"G9070142"
1988,310,365,0.849315068493151,1,"G9070142"
1989,331,365,0.906849315068493,1,"G9070142"
1990,272,365,0.745205479452055,1,"G9070142"
1991,256,366,0.699453551912568,1,"G9070142"
1992,167,365,0.457534246575342,1,"G9070142"
1993,176,365,0.482191780821918,87,"G9070142"
1994,250,365,0.684931506849315,1,"G9070142"
1995,256,366,0.699453551912568,1,"G9070142"
1996,269,365,0.736986301369863,1,"G9070142"
1997,256,365,0.701369863013699,1,"G9070142"
1998,142,365,0.389041095890411,1,"G9070142"
1999,178,366,0.486338797814208,1,"G9070142"
2000,95,365,0.26027397260274,19,"G9070142"
2001,2,365,0.00547945205479452,333,"G9070142"
2002,157,365,0.43013698630137,23,"G9070142"
2003,0,366,0,Inf,"G9070142"
2004,54,365,0.147945205479452,310,"G9070142"
2005,148,365,0.405479452054795,1,"G9070142"
2006,0,365,0,Inf,"G9070142"
2007,64,366,0.174863387978142,97,"G9070142"
2008,149,365,0.408219178082192,1,"G9070142"
2009,23,365,0.063013698630137,143,"G9070142"
2010,0,365,0,Inf,"G9070142"
2011,0,366,0,Inf,"G9070142"
2012,0,365,0,Inf,"G9070142"
2013,153,365,0.419178082191781,28,"G9070142"
2014,0,184,0,Inf,"G9070142"
1966,132,255,0.517647058823529,111,"A0020101"
1967,139,366,0.379781420765027,61,"A0020101"
1968,216,365,0.591780821917808,82,"A0020101"
1969,231,365,0.632876712328767,1,"A0020101"
1970,243,365,0.665753424657534,1,"A0020101"
1971,113,366,0.308743169398907,65,"A0020101"
1972,226,365,0.619178082191781,1,"A0020101"
1973,100,365,0.273972602739726,36,"A0020101"
1974,142,365,0.389041095890411,86,"A0020101"
1975,137,366,0.37431693989071,1,"A0020101"
1976,185,365,0.506849315068493,1,"A0020101"
1977,299,365,0.819178082191781,1,"A0020101"
